voltage (V), photocurrent (A)
19.500, 1.058011e-07
19.500, 1.055894e-07
19.500, 1.055415e-07
19.500, 1.064463e-07
19.500, 1.053633e-07
19.500, 1.065467e-07
19.500, 1.062108e-07
19.500, 1.064998e-07
20.000, 1.04998e-07
20.000, 1.050852e-07
20.000, 1.058864e-07
20.000, 1.056401e-07
20.000, 1.056024e-07
20.000, 1.056829e-07
20.000, 1.057711e-07
20.000, 1.057986e-07
20.000, 1.056831e-07
20.000, 1.055955e-07
20.500, 1.057635e-07
20.500, 1.058787e-07
20.500, 1.062196e-07
20.500, 1.064045e-07
20.500, 1.067594e-07
20.500, 1.07015e-07
20.500, 1.070643e-07
20.500, 1.071333e-07
20.500, 1.070474e-07
20.500, 1.074622e-07
21.000, 1.08388e-07
21.000, 1.083391e-07
21.000, 1.083428e-07
21.000, 1.082436e-07
21.000, 1.082295e-07
21.000, 1.082948e-07
21.000, 1.08385e-07
21.000, 1.084583e-07
21.000, 1.084036e-07
21.000, 1.084762e-07
21.500, 1.065278e-07
21.500, 1.066711e-07
21.500, 1.066438e-07
21.500, 1.065986e-07
21.500, 1.065924e-07
21.500, 1.065416e-07
21.500, 1.06551e-07
21.500, 1.065718e-07
21.500, 1.070291e-07
21.500, 1.077155e-07
22.000, 1.086531e-07
22.000, 1.087144e-07
22.000, 1.086861e-07
22.000, 1.086891e-07
22.000, 1.086605e-07
22.000, 1.0869e-07
22.000, 1.087211e-07
22.000, 1.087349e-07
22.000, 1.086595e-07
22.000, 1.085829e-07
22.500, 1.090142e-07
22.500, 1.089866e-07
22.500, 1.090207e-07
22.500, 1.089916e-07
22.500, 1.089761e-07
22.500, 1.088484e-07
22.500, 1.089076e-07
22.500, 1.090221e-07
22.500, 1.08943e-07
22.500, 1.08992e-07
23.000, 1.095023e-07
23.000, 1.094252e-07
23.000, 1.093862e-07
23.000, 1.093213e-07
23.000, 1.092851e-07
23.000, 1.092951e-07
23.000, 1.093306e-07
23.000, 1.092883e-07
23.000, 1.09177e-07
23.000, 1.091559e-07
23.500, 1.093039e-07
23.500, 1.093446e-07
23.500, 1.093383e-07
23.500, 1.09323e-07
23.500, 1.091959e-07
23.500, 1.092052e-07
23.500, 1.092555e-07
23.500, 1.092719e-07
23.500, 1.092324e-07
23.500, 1.09196e-07
24.000, 1.092225e-07
24.000, 1.092899e-07
24.000, 1.092437e-07
24.000, 1.092071e-07
24.000, 1.092177e-07
24.000, 1.092154e-07
24.000, 1.09187e-07
