voltage (V), photocurrent (A)
41.000, 8.542547e-11
41.000, 8.511353e-11
41.000, 8.511247e-11
41.000, 8.522982e-11
41.000, 8.522982e-11
41.500, 8.596208e-11
41.500, 8.603727e-11
41.500, 8.588481e-11
41.500, 8.595003e-11
41.500, 8.587274e-11
41.500, 8.587684e-11
41.500, 8.571428e-11
41.500, 8.568919e-11
41.500, 8.569228e-11
41.500, 8.556887e-11
42.000, 8.673542e-11
42.000, 8.654988e-11
42.000, 8.643757e-11
42.000, 8.65318e-11
42.000, 8.666821e-11
42.000, 8.636226e-11
42.000, 8.64245e-11
42.000, 8.635225e-11
42.000, 8.629707e-11
42.000, 8.631217e-11
42.500, 8.68438e-11
42.500, 8.687586e-11
42.500, 8.68729e-11
42.500, 8.660606e-11
42.500, 8.660303e-11
42.500, 8.656793e-11
42.500, 8.646769e-11
42.500, 8.652781e-11
42.500, 8.657594e-11
42.500, 8.634721e-11
43.000, 8.668327e-11
43.000, 8.66652e-11
43.000, 8.643045e-11
43.000, 8.642051e-11
43.000, 8.640946e-11
43.000, 8.636932e-11
43.000, 8.643149e-11
43.000, 8.658695e-11
43.000, 8.631816e-11
43.000, 8.634924e-11
43.500, 8.799232e-11
43.500, 8.791508e-11
43.500, 8.752984e-11
43.500, 8.762314e-11
43.500, 8.772443e-11
43.500, 8.747872e-11
43.500, 8.724299e-11
43.500, 8.716578e-11
43.500, 8.708245e-11
43.500, 8.730414e-11
44.000, 8.839248e-11
44.000, 8.846968e-11
44.000, 8.831922e-11
44.000, 8.807254e-11
44.000, 8.81929e-11
44.000, 8.820188e-11
44.000, 8.791202e-11
44.000, 8.798228e-11
44.000, 8.793413e-11
44.000, 8.772645e-11
44.500, 8.880076e-11
44.500, 8.872855e-11
44.500, 8.86684e-11
44.500, 8.858302e-11
44.500, 8.850685e-11
44.500, 8.83885e-11
44.500, 8.835335e-11
44.500, 8.824205e-11
44.500, 8.829414e-11
44.500, 8.831631e-11
45.000, 8.901138e-11
45.000, 8.892008e-11
45.000, 8.894721e-11
45.000, 8.892216e-11
45.000, 8.89091e-11
45.000, 8.886093e-11
45.000, 8.866839e-11
45.000, 8.864228e-11
45.000, 8.860711e-11
45.000, 8.865732e-11
45.500, 8.931332e-11
45.500, 8.92281e-11
45.500, 8.907557e-11
45.500, 8.899931e-11
45.500, 8.90425e-11
45.500, 8.888105e-11
45.500, 8.884488e-11
45.500, 8.874056e-11
45.500, 8.878272e-11
45.500, 8.888298e-11
46.000, 8.837144e-11
46.000, 8.819395e-11
46.000, 8.807147e-11
46.000, 8.83082e-11
46.000, 8.832323e-11
46.000, 8.882584e-11
46.000, 8.824803e-11
46.000, 8.830119e-11
46.000, 8.857606e-11
46.000, 8.812463e-11
46.500, 8.887097e-11
46.500, 8.885796e-11
46.500, 8.881682e-11
46.500, 8.882682e-11
46.500, 8.859614e-11
46.500, 8.871546e-11
46.500, 8.873056e-11
46.500, 8.858309e-11
46.500, 8.852891e-11
46.500, 8.870848e-11
47.000, 8.948085e-11
47.000, 8.962724e-11
47.000, 8.922504e-11
47.000, 8.913775e-11
47.000, 8.94347e-11
47.000, 8.911571e-11
47.000, 8.909866e-11
47.000, 8.91448e-11
47.000, 8.89442e-11
47.000, 8.907163e-11
47.500, 8.998033e-11
47.500, 8.996425e-11
47.500, 8.98078e-11
47.500, 8.979975e-11
47.500, 8.954001e-11
47.500, 8.95651e-11
47.500, 8.955498e-11
47.500, 8.964227e-11
47.500, 8.940158e-11
47.500, 8.952297e-11
48.000, 9.145986e-11
48.000, 9.114594e-11
48.000, 9.110677e-11
48.000, 9.117903e-11
48.000, 9.099745e-11
48.000, 9.087416e-11
48.000, 9.102953e-11
48.000, 9.071357e-11
48.000, 9.088814e-11
48.000, 9.087407e-11
48.500, 9.052098e-11
48.500, 9.015887e-11
48.500, 9.006459e-11
48.500, 8.972556e-11
48.500, 8.99673e-11
48.500, 8.990212e-11
48.500, 8.98279e-11
48.500, 8.945369e-11
48.500, 8.964335e-11
48.500, 8.965329e-11
49.000, 9.195637e-11
49.000, 9.19293e-11
49.000, 9.20647e-11
49.000, 9.194633e-11
49.000, 9.187407e-11
49.000, 9.192924e-11
49.000, 9.171865e-11
49.000, 9.154416e-11
49.000, 9.161936e-11
49.000, 9.160932e-11
49.500, 9.273182e-11
49.500, 9.211285e-11
49.500, 9.104556e-11
49.500, 9.105663e-11
49.500, 9.151806e-11
49.500, 9.190821e-11
49.500, 9.21911e-11
49.500, 9.223918e-11
49.500, 9.225025e-11
49.500, 9.235756e-11
50.000, 9.318015e-11
50.000, 9.303562e-11
50.000, 9.309682e-11
50.000, 9.291633e-11
50.000, 9.295244e-11
50.000, 9.294037e-11
50.000, 9.286413e-11
50.000, 9.270162e-11
50.000, 9.270068e-11
50.000, 9.274077e-11
50.500, 9.358533e-11
50.500, 9.153807e-11
50.500, 9.197444e-11
50.500, 9.028524e-11
50.500, 9.004049e-11
50.500, 8.971751e-11
50.500, 9.004251e-11
50.500, 8.972655e-11
50.500, 8.978674e-11
50.500, 8.978873e-11
51.000, 8.953994e-11
51.000, 8.923203e-11
51.000, 8.873958e-11
51.000, 8.872048e-11
51.000, 8.811155e-11
51.000, 8.959914e-11
51.000, 9.009959e-11
51.000, 9.046379e-11
51.000, 9.058623e-11
51.000, 8.973759e-11
51.500, 9.050195e-11
51.500, 9.025514e-11
51.500, 9.026321e-11
51.500, 9.054812e-11
51.500, 9.048587e-11
51.500, 8.977873e-11
51.500, 8.944268e-11
51.500, 8.980986e-11
51.500, 9.009868e-11
51.500, 9.015087e-11
52.000, 9.132549e-11
52.000, 9.133246e-11
52.000, 9.042567e-11
52.000, 9.074066e-11
52.000, 9.074669e-11
52.000, 9.104262e-11
52.000, 9.091117e-11
52.000, 9.114991e-11
52.000, 9.120406e-11
52.000, 9.12462e-11
52.500, 9.12451e-11
52.500, 9.117501e-11
52.500, 9.089209e-11
52.500, 9.041064e-11
52.500, 9.072158e-11
52.500, 9.126026e-11
52.500, 9.131149e-11
52.500, 9.062832e-11
52.500, 8.992915e-11
52.500, 9.014688e-11
53.000, 9.124018e-11
53.000, 9.102453e-11
53.000, 9.105463e-11
53.000, 9.100445e-11
53.000, 9.103453e-11
53.000, 9.124916e-11
53.000, 9.117301e-11
53.000, 9.097037e-11
53.000, 9.089314e-11
53.000, 9.093427e-11
53.500, 9.200853e-11
53.500, 9.205661e-11
53.500, 9.327542e-11
