voltage (V), photocurrent (A)
-13.600, -1.626881e-09
-13.600, -1.627079e-09
-13.600, -1.629578e-09
-13.600, -1.633638e-09
-13.600, -1.634722e-09
-13.600, -1.639353e-09
-13.600, -1.630146e-09
-13.600, -1.626032e-09
-13.600, -1.627858e-09
-13.500, -1.631827e-09
-13.500, -1.639843e-09
-13.500, -1.67316e-09
-13.500, -1.656894e-09
-13.500, -1.654994e-09
-13.500, -1.654907e-09
-13.500, -1.654099e-09
-13.500, -1.652364e-09
-13.500, -1.649064e-09
-13.500, -1.651128e-09
-13.400, -1.653353e-09
-13.400, -1.655539e-09
-13.400, -1.654053e-09
-13.400, -1.662413e-09
-13.400, -1.655691e-09
-13.400, -1.655428e-09
-13.400, -1.659914e-09
-13.400, -1.656541e-09
-13.400, -1.654815e-09
-13.400, -1.651847e-09
-13.300, -1.650829e-09
-13.300, -1.658553e-09
-13.300, -1.651404e-09
-13.300, -1.653084e-09
-13.300, -1.653702e-09
-13.300, -1.655244e-09
-13.300, -1.651545e-09
-13.300, -1.651839e-09
-13.300, -1.651029e-09
-13.300, -1.652257e-09
-13.200, -1.65847e-09
-13.200, -1.651373e-09
-13.200, -1.650301e-09
-13.200, -1.649694e-09
-13.200, -1.649437e-09
-13.200, -1.659469e-09
-13.200, -1.651631e-09
-13.200, -1.651461e-09
-13.200, -1.652413e-09
-13.200, -1.655035e-09
-13.100, -1.643098e-09
-13.100, -1.643321e-09
-13.100, -1.64508e-09
-13.100, -1.651145e-09
-13.100, -1.639767e-09
-13.100, -1.641538e-09
-13.100, -1.641429e-09
-13.100, -1.638449e-09
-13.100, -1.637713e-09
-13.100, -1.637252e-09
-13.000, -1.644813e-09
-13.000, -1.645596e-09
-13.000, -1.628048e-09
-13.000, -1.63711e-09
-13.000, -1.641971e-09
-13.000, -1.636359e-09
-13.000, -1.633823e-09
-13.000, -1.642955e-09
-13.000, -1.645589e-09
-13.000, -1.647074e-09
-12.900, -1.663738e-09
-12.900, -1.628578e-09
-12.900, -1.627028e-09
-12.900, -1.625909e-09
-12.900, -1.628722e-09
-12.900, -1.628481e-09
-12.900, -1.627793e-09
-12.900, -1.628172e-09
-12.900, -1.628319e-09
-12.900, -1.624161e-09
-12.800, -1.641017e-09
-12.800, -1.640727e-09
-12.800, -1.642635e-09
-12.800, -1.645216e-09
-12.800, -1.641028e-09
-12.800, -1.643138e-09
-12.800, -1.643089e-09
-12.800, -1.641607e-09
-12.800, -1.641336e-09
-12.800, -1.643347e-09
-12.700, -1.636065e-09
-12.700, -1.642721e-09
-12.700, -1.643909e-09
-12.700, -1.642472e-09
-12.700, -1.641231e-09
-12.700, -1.638972e-09
-12.700, -1.644471e-09
-12.700, -1.641409e-09
-12.700, -1.644293e-09
-12.700, -1.645064e-09
-12.600, -1.646362e-09
-12.600, -1.644715e-09
-12.600, -1.642791e-09
-12.600, -1.640986e-09
-12.600, -1.643363e-09
-12.600, -1.645369e-09
-12.600, -1.641524e-09
-12.600, -1.647996e-09
-12.600, -1.647673e-09
-12.600, -1.642278e-09
-12.500, -1.64596e-09
-12.500, -1.644361e-09
-12.500, -1.644604e-09
-12.500, -1.644706e-09
-12.500, -1.64678e-09
-12.500, -1.644332e-09
-12.500, -1.643436e-09
-12.500, -1.64306e-09
-12.500, -1.641441e-09
-12.500, -1.638311e-09
-12.400, -1.643825e-09
-12.400, -1.640719e-09
-12.400, -1.64262e-09
-12.400, -1.643975e-09
-12.400, -1.634767e-09
-12.400, -1.644673e-09
-12.400, -1.635011e-09
-12.400, -1.640429e-09
-12.400, -1.632134e-09
-12.400, -1.643269e-09
-12.300, -1.628309e-09
-12.300, -1.62703e-09
-12.300, -1.642118e-09
-12.300, -1.640545e-09
-12.300, -1.639804e-09
-12.300, -1.64342e-09
-12.300, -1.64213e-09
-12.300, -1.641792e-09
-12.300, -1.63152e-09
-12.300, -1.639267e-09
-12.200, -1.638036e-09
-12.200, -1.636977e-09
-12.200, -1.629191e-09
-12.200, -1.631336e-09
-12.200, -1.640124e-09
-12.200, -1.64235e-09
-12.200, -1.641155e-09
-12.200, -1.627682e-09
-12.200, -1.635568e-09
-12.200, -1.637904e-09
-12.100, -1.643513e-09
-12.100, -1.645269e-09
-12.100, -1.645189e-09
-12.100, -1.644971e-09
-12.100, -1.64765e-09
-12.100, -1.64816e-09
-12.100, -1.643255e-09
-12.100, -1.646694e-09
-12.100, -1.644999e-09
-12.100, -1.647951e-09
-12.000, -1.64295e-09
-12.000, -1.642611e-09
-12.000, -1.642685e-09
-12.000, -1.645027e-09
-12.000, -1.641303e-09
-12.000, -1.643946e-09
-12.000, -1.644249e-09
-12.000, -1.640925e-09
-12.000, -1.64391e-09
-12.000, -1.640109e-09
-11.900, -1.657719e-09
-11.900, -1.65689e-09
-11.900, -1.653314e-09
-11.900, -1.655293e-09
-11.900, -1.656065e-09
-11.900, -1.650938e-09
-11.900, -1.651902e-09
-11.900, -1.654722e-09
-11.900, -1.65129e-09
-11.900, -1.652311e-09
-11.800, -1.624992e-09
-11.800, -1.626635e-09
-11.800, -1.629605e-09
-11.800, -1.625487e-09
-11.800, -1.626684e-09
-11.800, -1.626286e-09
-11.800, -1.626129e-09
-11.800, -1.623149e-09
-11.800, -1.624639e-09
-11.800, -1.627214e-09
-11.700, -1.625652e-09
-11.700, -1.624073e-09
-11.700, -1.624842e-09
-11.700, -1.62513e-09
-11.700, -1.6221e-09
-11.700, -1.621246e-09
-11.700, -1.6221e-09
-11.700, -1.622733e-09
-11.700, -1.630737e-09
-11.700, -1.627751e-09
-11.600, -1.61829e-09
-11.600, -1.617169e-09
-11.600, -1.618902e-09
-11.600, -1.620964e-09
-11.600, -1.618932e-09
-11.600, -1.618973e-09
-11.600, -1.619589e-09
-11.600, -1.617925e-09
-11.600, -1.619383e-09
-11.600, -1.617895e-09
-11.500, -1.622349e-09
-11.500, -1.620679e-09
-11.500, -1.622127e-09
-11.500, -1.619676e-09
-11.500, -1.622071e-09
-11.500, -1.624447e-09
-11.500, -1.622522e-09
-11.500, -1.620311e-09
-11.500, -1.621271e-09
-11.500, -1.622025e-09
-11.400, -1.612474e-09
-11.400, -1.613607e-09
-11.400, -1.61303e-09
-11.400, -1.614495e-09
-11.400, -1.613096e-09
-11.400, -1.61166e-09
-11.400, -1.614751e-09
-11.400, -1.614855e-09
-11.400, -1.612535e-09
-11.400, -1.614898e-09
-11.300, -1.613047e-09
-11.300, -1.614711e-09
-11.300, -1.615354e-09
-11.300, -1.612747e-09
-11.300, -1.613853e-09
-11.300, -1.615018e-09
-11.300, -1.61256e-09
-11.300, -1.614061e-09
-11.300, -1.616287e-09
-11.300, -1.61526e-09
-11.200, -1.614247e-09
-11.200, -1.61241e-09
-11.200, -1.612013e-09
-11.200, -1.614417e-09
-11.200, -1.613215e-09
-11.200, -1.612229e-09
-11.200, -1.612474e-09
-11.200, -1.612771e-09
-11.200, -1.613391e-09
-11.200, -1.614693e-09
-11.100, -1.61392e-09
-11.100, -1.61463e-09
-11.100, -1.61501e-09
-11.100, -1.613802e-09
-11.100, -1.611773e-09
-11.100, -1.614149e-09
-11.100, -1.613157e-09
-11.100, -1.61031e-09
-11.100, -1.611231e-09
-11.100, -1.614389e-09
-11.000, -1.614352e-09
-11.000, -1.615808e-09
-11.000, -1.614224e-09
-11.000, -1.613679e-09
-11.000, -1.615814e-09
-11.000, -1.613895e-09
-11.000, -1.615239e-09
-11.000, -1.616808e-09
-11.000, -1.614398e-09
-11.000, -1.616534e-09
-10.900, -1.608869e-09
-10.900, -1.61061e-09
-10.900, -1.61264e-09
-10.900, -1.614572e-09
-10.900, -1.612437e-09
-10.900, -1.613582e-09
-10.900, -1.613981e-09
-10.900, -1.610259e-09
-10.900, -1.611175e-09
-10.900, -1.611541e-09
-10.800, -1.610974e-09
-10.800, -1.612975e-09
-10.800, -1.609871e-09
-10.800, -1.611555e-09
-10.800, -1.613778e-09
-10.800, -1.612475e-09
-10.800, -1.611315e-09
-10.800, -1.609511e-09
-10.800, -1.612934e-09
-10.800, -1.609414e-09
-10.700, -1.609468e-09
-10.700, -1.611392e-09
-10.700, -1.615609e-09
-10.700, -1.611836e-09
-10.700, -1.623646e-09
-10.700, -1.618995e-09
-10.700, -1.615919e-09
-10.700, -1.60106e-09
-10.700, -1.59982e-09
-10.700, -1.609158e-09
-10.600, -1.617407e-09
-10.600, -1.612809e-09
-10.600, -1.613293e-09
-10.600, -1.615893e-09
-10.600, -1.609801e-09
-10.600, -1.607994e-09
-10.600, -1.609715e-09
-10.600, -1.607567e-09
-10.600, -1.613447e-09
-10.600, -1.603392e-09
-10.500, -1.648491e-09
-10.500, -1.650263e-09
-10.500, -1.65012e-09
-10.500, -1.648864e-09
-10.500, -1.651639e-09
-10.500, -1.653146e-09
-10.500, -1.653697e-09
-10.500, -1.653875e-09
-10.500, -1.654255e-09
-10.500, -1.654042e-09
-10.400, -1.651478e-09
-10.400, -1.650275e-09
-10.400, -1.649171e-09
-10.400, -1.649858e-09
-10.400, -1.649139e-09
-10.400, -1.649234e-09
-10.400, -1.648773e-09
-10.400, -1.649731e-09
-10.400, -1.65023e-09
-10.400, -1.649064e-09
-10.300, -1.64922e-09
-10.300, -1.648258e-09
-10.300, -1.649766e-09
-10.300, -1.648532e-09
-10.300, -1.646751e-09
-10.300, -1.647276e-09
-10.300, -1.647902e-09
-10.300, -1.645955e-09
-10.300, -1.646595e-09
-10.300, -1.647754e-09
-10.200, -1.64557e-09
-10.200, -1.645692e-09
-10.200, -1.644771e-09
-10.200, -1.643908e-09
-10.200, -1.644845e-09
-10.200, -1.645077e-09
-10.200, -1.643779e-09
-10.200, -1.644877e-09
-10.200, -1.646495e-09
-10.200, -1.643771e-09
-10.100, -1.648701e-09
-10.100, -1.648408e-09
-10.100, -1.651434e-09
-10.100, -1.647821e-09
-10.100, -1.646565e-09
-10.100, -1.645647e-09
