voltage (V), photocurrent (A)
21.000, 1.438406e-06
21.000, 1.439786e-06
21.000, 1.438175e-06
21.000, 1.43887e-06
21.000, 1.439466e-06
21.000, 1.438513e-06
21.000, 1.438573e-06
21.000, 1.439226e-06
21.500, 1.450338e-06
21.500, 1.449e-06
21.500, 1.449022e-06
21.500, 1.450431e-06
21.500, 1.450412e-06
21.500, 1.44941e-06
21.500, 1.449909e-06
21.500, 1.450833e-06
21.500, 1.450407e-06
21.500, 1.450109e-06
22.000, 1.458132e-06
22.000, 1.459293e-06
22.000, 1.457799e-06
22.000, 1.456924e-06
22.000, 1.457705e-06
22.000, 1.457797e-06
22.000, 1.456003e-06
22.000, 1.455802e-06
22.000, 1.455563e-06
22.000, 1.455714e-06
22.500, 1.462627e-06
22.500, 1.463949e-06
22.500, 1.463407e-06
22.500, 1.463577e-06
22.500, 1.464384e-06
22.500, 1.463697e-06
22.500, 1.462435e-06
22.500, 1.461996e-06
22.500, 1.463382e-06
22.500, 1.463253e-06
23.000, 1.47363e-06
23.000, 1.473248e-06
23.000, 1.472726e-06
23.000, 1.4743e-06
23.000, 1.473717e-06
23.000, 1.474122e-06
23.000, 1.474271e-06
23.000, 1.473621e-06
23.000, 1.47292e-06
23.000, 1.47445e-06
23.500, 1.482593e-06
23.500, 1.482944e-06
23.500, 1.481535e-06
23.500, 1.482453e-06
23.500, 1.481931e-06
23.500, 1.482853e-06
23.500, 1.481528e-06
23.500, 1.48081e-06
23.500, 1.482621e-06
23.500, 1.482195e-06
24.000, 1.488634e-06
24.000, 1.489218e-06
24.000, 1.488552e-06
24.000, 1.488507e-06
24.000, 1.488409e-06
24.000, 1.48928e-06
24.000, 1.488531e-06
24.000, 1.487642e-06
24.000, 1.489413e-06
24.000, 1.489297e-06
24.500, 1.500141e-06
24.500, 1.499445e-06
24.500, 1.499345e-06
24.500, 1.500171e-06
24.500, 1.499853e-06
24.500, 1.499096e-06
24.500, 1.498298e-06
24.500, 1.497822e-06
24.500, 1.499524e-06
24.500, 1.500034e-06
25.000, 1.511296e-06
25.000, 1.510669e-06
25.000, 1.509466e-06
25.000, 1.510763e-06
25.000, 1.51027e-06
25.000, 1.510229e-06
25.000, 1.509401e-06
25.000, 1.508257e-06
25.000, 1.508536e-06
25.000, 1.508782e-06
25.500, 1.519618e-06
25.500, 1.519274e-06
25.500, 1.518577e-06
25.500, 1.520672e-06
25.500, 1.521152e-06
25.500, 1.519624e-06
25.500, 1.519085e-06
25.500, 1.519168e-06
25.500, 1.519073e-06
25.500, 1.518977e-06
26.000, 1.530592e-06
26.000, 1.530362e-06
26.000, 1.528381e-06
26.000, 1.529813e-06
26.000, 1.531296e-06
26.000, 1.530822e-06
26.000, 1.52966e-06
26.000, 1.531011e-06
26.000, 1.531534e-06
26.000, 1.530036e-06
26.500, 1.546713e-06
26.500, 1.546659e-06
26.500, 1.544998e-06
26.500, 1.545906e-06
26.500, 1.546411e-06
26.500, 1.546621e-06
26.500, 1.544179e-06
26.500, 1.545203e-06
26.500, 1.546408e-06
26.500, 1.545511e-06
27.000, 1.555461e-06
27.000, 1.556582e-06
27.000, 1.556581e-06
27.000, 1.556781e-06
27.000, 1.555696e-06
27.000, 1.556905e-06
27.000, 1.555318e-06
27.000, 1.555371e-06
27.000, 1.557112e-06
27.000, 1.555473e-06
27.500, 1.568515e-06
27.500, 1.568112e-06
27.500, 1.565928e-06
27.500, 1.567228e-06
27.500, 1.567547e-06
27.500, 1.56719e-06
27.500, 1.566239e-06
27.500, 1.566193e-06
27.500, 1.565962e-06
27.500, 1.567594e-06
28.000, 1.577764e-06
28.000, 1.578868e-06
28.000, 1.577346e-06
28.000, 1.579449e-06
28.000, 1.58024e-06
28.000, 1.57817e-06
28.000, 1.576551e-06
28.000, 1.57237e-06
28.000, 1.569935e-06
28.000, 1.567851e-06
28.500, 1.574821e-06
28.500, 1.573521e-06
28.500, 1.572252e-06
28.500, 1.575869e-06
28.500, 1.57579e-06
28.500, 1.57291e-06
28.500, 1.573112e-06
28.500, 1.573609e-06
28.500, 1.573123e-06
28.500, 1.572856e-06
29.000, 1.583919e-06
29.000, 1.582556e-06
29.000, 1.581602e-06
29.000, 1.583066e-06
29.000, 1.582694e-06
29.000, 1.583153e-06
29.000, 1.58221e-06
29.000, 1.578565e-06
29.000, 1.580751e-06
29.000, 1.582155e-06
29.500, 1.600401e-06
29.500, 1.598935e-06
29.500, 1.598161e-06
29.500, 1.599915e-06
29.500, 1.599398e-06
29.500, 1.597147e-06
29.500, 1.597341e-06
29.500, 1.599386e-06
29.500, 1.599789e-06
29.500, 1.598841e-06
30.000, 1.61378e-06
30.000, 1.614463e-06
30.000, 1.610348e-06
30.000, 1.612819e-06
30.000, 1.613884e-06
30.000, 1.612756e-06
30.000, 1.609506e-06
30.000, 1.610152e-06
30.000, 1.612701e-06
30.000, 1.612684e-06
30.500, 1.693848e-06
30.500, 1.682241e-06
30.500, 1.680272e-06
30.500, 1.679757e-06
30.500, 1.676758e-06
30.500, 1.674591e-06
30.500, 1.67143e-06
30.500, 1.674715e-06
30.500, 1.672699e-06
30.500, 1.667689e-06
31.000, 1.680796e-06
31.000, 1.675709e-06
31.000, 1.679985e-06
31.000, 1.681127e-06
31.000, 1.677315e-06
31.000, 1.676627e-06
31.000, 1.678626e-06
31.000, 1.678843e-06
31.000, 1.678261e-06
31.000, 1.679728e-06
31.500, 1.687245e-06
31.500, 1.684614e-06
31.500, 1.682522e-06
31.500, 1.6848e-06
31.500, 1.685993e-06
31.500, 1.684576e-06
31.500, 1.687139e-06
31.500, 1.686952e-06
31.500, 1.684499e-06
31.500, 1.685678e-06
32.000, 1.699949e-06
32.000, 1.699793e-06
32.000, 1.700495e-06
32.000, 1.704542e-06
32.000, 1.706246e-06
32.000, 1.700869e-06
32.000, 1.695379e-06
32.000, 1.69961e-06
32.000, 1.697459e-06
32.000, 1.702996e-06
32.500, 1.710021e-06
32.500, 1.709174e-06
32.500, 1.705701e-06
32.500, 1.703626e-06
32.500, 1.705996e-06
32.500, 1.704473e-06
32.500, 1.704544e-06
32.500, 1.705795e-06
32.500, 1.705071e-06
32.500, 1.700604e-06
33.000, 1.716766e-06
33.000, 1.714217e-06
33.000, 1.71316e-06
33.000, 1.721237e-06
33.000, 1.718586e-06
33.000, 1.713857e-06
33.000, 1.721053e-06
33.000, 1.719675e-06
33.000, 1.717542e-06
33.000, 1.717652e-06
33.500, 1.732337e-06
33.500, 1.730107e-06
33.500, 1.731725e-06
33.500, 1.732716e-06
33.500, 1.731192e-06
33.500, 1.730795e-06
33.500, 1.728198e-06
33.500, 1.73293e-06
33.500, 1.729667e-06
33.500, 1.732505e-06
34.000, 1.739907e-06
34.000, 1.743878e-06
34.000, 1.746049e-06
34.000, 1.745895e-06
34.000, 1.743334e-06
34.000, 1.744975e-06
34.000, 1.74759e-06
34.000, 1.744211e-06
34.000, 1.742327e-06
34.000, 1.745469e-06
34.500, 1.7542e-06
34.500, 1.750898e-06
34.500, 1.755793e-06
34.500, 1.753544e-06
34.500, 1.756779e-06
34.500, 1.755566e-06
34.500, 1.75327e-06
34.500, 1.754843e-06
34.500, 1.758117e-06
34.500, 1.756492e-06
35.000, 1.761235e-06
35.000, 1.770883e-06
35.000, 1.768107e-06
35.000, 1.771485e-06
35.000, 1.769913e-06
35.000, 1.768455e-06
35.000, 1.768045e-06
35.000, 1.769478e-06
35.000, 1.769125e-06
35.000, 1.766827e-06
35.500, 1.776979e-06
35.500, 1.77598e-06
35.500, 1.776739e-06
35.500, 1.777733e-06
35.500, 1.778259e-06
35.500, 1.773402e-06
35.500, 1.774846e-06
35.500, 1.776811e-06
35.500, 1.774838e-06
35.500, 1.774137e-06
36.000, 1.779079e-06
36.000, 1.785031e-06
36.000, 1.784301e-06
36.000, 1.784924e-06
36.000, 1.783104e-06
36.000, 1.777383e-06
36.000, 1.77988e-06
36.000, 1.778569e-06
36.000, 1.783993e-06
36.000, 1.781023e-06
36.500, 1.787458e-06
36.500, 1.78993e-06
36.500, 1.791413e-06
36.500, 1.792524e-06
36.500, 1.788681e-06
36.500, 1.789894e-06
36.500, 1.792471e-06
36.500, 1.792015e-06
36.500, 1.791755e-06
36.500, 1.784162e-06
37.000, 1.804063e-06
37.000, 1.806984e-06
37.000, 1.805318e-06
37.000, 1.805737e-06
37.000, 1.80449e-06
37.000, 1.80453e-06
37.000, 1.80722e-06
37.000, 1.804312e-06
37.000, 1.804533e-06
37.000, 1.804194e-06
37.500, 1.813575e-06
37.500, 1.815363e-06
37.500, 1.813505e-06
37.500, 1.815546e-06
37.500, 1.813396e-06
37.500, 1.815879e-06
37.500, 1.816654e-06
37.500, 1.816881e-06
37.500, 1.815682e-06
37.500, 1.812822e-06
38.000, 1.82204e-06
38.000, 1.822488e-06
38.000, 1.816898e-06
38.000, 1.823743e-06
38.000, 1.822451e-06
38.000, 1.815297e-06
38.000, 1.823721e-06
38.000, 1.823769e-06
38.000, 1.817988e-06
38.000, 1.823219e-06
38.500, 1.83133e-06
38.500, 1.833505e-06
38.500, 1.833779e-06
38.500, 1.826986e-06
38.500, 1.835292e-06
38.500, 1.836847e-06
38.500, 1.832015e-06
38.500, 1.836504e-06
38.500, 1.835714e-06
38.500, 1.827284e-06
39.000, 1.85256e-06
39.000, 1.861382e-06
39.000, 1.861847e-06
39.000, 1.858088e-06
39.000, 1.862022e-06
39.000, 1.865579e-06
39.000, 1.860251e-06
39.000, 1.86825e-06
39.000, 1.866143e-06
39.000, 1.864734e-06
39.500, 1.876247e-06
39.500, 1.87926e-06
39.500, 1.879657e-06
39.500, 1.877984e-06
39.500, 1.87877e-06
39.500, 1.87911e-06
39.500, 1.88336e-06
39.500, 1.874913e-06
39.500, 1.866639e-06
39.500, 1.866736e-06
40.000, 1.874335e-06
40.000, 1.870232e-06
40.000, 1.878485e-06
40.000, 1.878438e-06
40.000, 1.871853e-06
40.000, 1.877502e-06
40.000, 1.87964e-06
40.000, 1.877098e-06
40.000, 1.878743e-06
40.000, 1.87964e-06
40.500, 1.880367e-06
40.500, 1.888692e-06
