voltage (V), photocurrent (A)
-9.630, -2.109982e-09
-9.630, -2.107635e-09
-9.630, -2.106902e-09
-9.630, -2.108103e-09
-9.630, -2.11148e-09
-9.630, -2.108034e-09
-9.630, -2.107952e-09
-9.630, -2.111544e-09
-9.630, -2.109021e-09
-9.630, -2.106421e-09
-9.620, -2.108295e-09
-9.620, -2.111109e-09
-9.620, -2.114256e-09
-9.620, -2.111926e-09
-9.620, -2.104154e-09
-9.620, -2.107927e-09
-9.620, -2.110853e-09
-9.620, -2.108624e-09
-9.620, -2.108573e-09
-9.620, -2.115281e-09
-9.610, -2.108436e-09
-9.610, -2.116305e-09
-9.610, -2.109144e-09
-9.610, -2.106228e-09
-9.610, -2.114574e-09
-9.610, -2.109399e-09
-9.610, -2.105754e-09
-9.610, -2.109396e-09
-9.610, -2.110396e-09
-9.610, -2.108247e-09
-9.600, -2.110522e-09
-9.600, -2.11006e-09
-9.600, -2.105881e-09
-9.600, -2.111406e-09
-9.600, -2.113769e-09
-9.600, -2.108303e-09
-9.600, -2.109815e-09
-9.600, -2.113792e-09
-9.600, -2.110743e-09
-9.600, -2.108226e-09
-9.590, -2.110652e-09
-9.590, -2.109279e-09
-9.590, -2.113539e-09
-9.590, -2.112036e-09
-9.590, -2.112212e-09
-9.590, -2.111453e-09
-9.590, -2.112556e-09
-9.590, -2.115597e-09
-9.590, -2.111775e-09
-9.590, -2.110591e-09
-9.580, -2.112288e-09
-9.580, -2.109917e-09
-9.580, -2.106688e-09
-9.580, -2.11157e-09
-9.580, -2.112924e-09
-9.580, -2.105576e-09
-9.580, -2.109498e-09
-9.580, -2.114065e-09
-9.580, -2.106058e-09
-9.580, -2.106793e-09
-9.570, -2.106193e-09
-9.570, -2.111449e-09
-9.570, -2.109992e-09
-9.570, -2.107492e-09
-9.570, -2.110324e-09
-9.570, -2.111004e-09
-9.570, -2.109164e-09
-9.570, -2.107403e-09
-9.570, -2.110925e-09
-9.570, -2.111927e-09
-9.560, -2.111525e-09
-9.560, -2.108785e-09
-9.560, -2.113606e-09
-9.560, -2.112242e-09
-9.560, -2.109689e-09
-9.560, -2.112645e-09
-9.560, -2.113298e-09
-9.560, -2.111914e-09
-9.560, -2.110988e-09
-9.560, -2.113036e-09
-9.550, -2.114295e-09
-9.550, -2.11267e-09
-9.550, -2.118992e-09
-9.550, -2.116016e-09
-9.550, -2.111907e-09
-9.550, -2.116048e-09
-9.550, -2.117807e-09
-9.550, -2.114402e-09
-9.550, -2.115045e-09
-9.550, -2.1164e-09
-9.540, -2.113121e-09
-9.540, -2.113543e-09
-9.540, -2.115777e-09
-9.540, -2.112561e-09
-9.540, -2.113316e-09
-9.540, -2.117247e-09
-9.540, -2.114923e-09
-9.540, -2.113416e-09
-9.540, -2.118106e-09
-9.540, -2.119229e-09
-9.530, -2.109299e-09
-9.530, -2.1094e-09
-9.530, -2.121494e-09
-9.530, -2.121976e-09
-9.530, -2.119903e-09
-9.530, -2.123618e-09
-9.530, -2.120741e-09
-9.530, -2.115949e-09
-9.530, -2.114593e-09
-9.530, -2.115891e-09
-9.520, -2.11333e-09
-9.520, -2.114706e-09
-9.520, -2.11893e-09
-9.520, -2.110627e-09
-9.520, -2.11562e-09
-9.520, -2.124311e-09
-9.520, -2.116582e-09
-9.520, -2.118908e-09
-9.520, -2.125308e-09
-9.520, -2.123658e-09
-9.510, -2.122622e-09
-9.510, -2.117698e-09
-9.510, -2.116061e-09
-9.510, -2.120986e-09
-9.510, -2.119576e-09
-9.510, -2.116077e-09
-9.510, -2.119632e-09
-9.510, -2.120313e-09
-9.510, -2.118027e-09
-9.510, -2.116239e-09
-9.500, -2.119267e-09
-9.500, -2.121006e-09
-9.500, -2.11426e-09
-9.500, -2.112851e-09
-9.500, -2.117741e-09
-9.500, -2.116122e-09
-9.500, -2.113927e-09
-9.500, -2.117268e-09
-9.500, -2.116242e-09
-9.500, -2.11682e-09
-9.490, -2.121639e-09
-9.490, -2.115319e-09
-9.490, -2.117338e-09
-9.490, -2.121838e-09
-9.490, -2.117896e-09
-9.490, -2.115771e-09
-9.490, -2.121507e-09
-9.490, -2.118378e-09
-9.490, -2.114561e-09
-9.490, -2.120691e-09
-9.480, -2.120183e-09
-9.480, -2.113954e-09
-9.480, -2.114317e-09
-9.480, -2.118972e-09
-9.480, -2.117658e-09
-9.480, -2.116741e-09
-9.480, -2.118766e-09
-9.480, -2.118989e-09
-9.480, -2.118627e-09
-9.480, -2.119948e-09
-9.470, -2.118091e-09
-9.470, -2.114768e-09
-9.470, -2.119332e-09
-9.470, -2.119824e-09
-9.470, -2.118173e-09
-9.470, -2.113834e-09
-9.470, -2.115482e-09
-9.470, -2.117922e-09
-9.470, -2.115533e-09
-9.470, -2.117644e-09
-9.460, -2.118704e-09
-9.460, -2.114744e-09
-9.460, -2.119348e-09
-9.460, -2.120832e-09
-9.460, -2.113265e-09
-9.460, -2.116506e-09
-9.460, -2.121938e-09
-9.460, -2.113831e-09
-9.460, -2.114057e-09
-9.460, -2.119852e-09
-9.450, -2.118074e-09
-9.450, -2.114385e-09
-9.450, -2.110986e-09
-9.450, -2.115055e-09
-9.450, -2.116075e-09
-9.450, -2.113465e-09
-9.450, -2.11334e-09
-9.450, -2.115053e-09
-9.450, -2.116833e-09
-9.450, -2.112008e-09
-9.440, -2.115682e-09
-9.440, -2.117631e-09
-9.440, -2.116389e-09
-9.440, -2.114534e-09
-9.440, -2.118969e-09
-9.440, -2.118936e-09
-9.440, -2.116167e-09
-9.440, -2.114428e-09
-9.440, -2.118174e-09
-9.440, -2.120449e-09
-9.430, -2.117006e-09
-9.430, -2.115126e-09
-9.430, -2.118874e-09
-9.430, -2.114692e-09
-9.430, -2.11017e-09
-9.430, -2.112305e-09
-9.430, -2.114092e-09
-9.430, -2.111626e-09
-9.430, -2.114003e-09
-9.430, -2.114534e-09
-9.420, -2.112717e-09
-9.420, -2.111118e-09
-9.420, -2.117945e-09
-9.420, -2.117139e-09
-9.420, -2.111159e-09
-9.420, -2.112968e-09
-9.420, -2.118806e-09
-9.420, -2.111815e-09
-9.420, -2.111285e-09
-9.420, -2.11676e-09
-9.410, -2.113947e-09
-9.410, -2.116494e-09
-9.410, -2.116913e-09
-9.410, -2.115405e-09
-9.410, -2.114266e-09
-9.410, -2.115178e-09
-9.410, -2.116743e-09
-9.410, -2.112562e-09
-9.410, -2.113123e-09
-9.410, -2.117875e-09
-9.400, -2.112674e-09
-9.400, -2.114274e-09
-9.400, -2.111538e-09
-9.400, -2.110515e-09
-9.400, -2.115424e-09
-9.400, -2.112843e-09
-9.400, -2.110909e-09
-9.400, -2.114588e-09
-9.400, -2.112005e-09
-9.400, -2.108583e-09
-9.390, -2.111617e-09
-9.390, -2.108359e-09
-9.390, -2.114622e-09
-9.390, -2.115941e-09
-9.390, -2.110971e-09
-9.390, -2.107948e-09
-9.390, -2.108863e-09
-9.390, -2.108248e-09
-9.390, -2.106215e-09
-9.390, -2.108378e-09
-9.380, -2.111707e-09
-9.380, -2.112019e-09
-9.380, -2.10993e-09
-9.380, -2.109757e-09
-9.380, -2.116495e-09
-9.380, -2.113371e-09
-9.380, -2.109659e-09
-9.380, -2.115676e-09
-9.380, -2.115657e-09
-9.380, -2.110144e-09
-9.370, -2.104847e-09
-9.370, -2.109152e-09
-9.370, -2.112824e-09
-9.370, -2.105231e-09
-9.370, -2.10525e-09
-9.370, -2.110392e-09
-9.370, -2.107471e-09
-9.370, -2.108583e-09
-9.370, -2.110667e-09
-9.370, -2.109362e-09
-9.360, -2.107541e-09
-9.360, -2.106324e-09
-9.360, -2.109919e-09
-9.360, -2.106508e-09
-9.360, -2.102785e-09
-9.360, -2.106341e-09
-9.360, -2.106843e-09
-9.360, -2.105e-09
-9.360, -2.105731e-09
-9.360, -2.109408e-09
-9.350, -2.107312e-09
-9.350, -2.10846e-09
-9.350, -2.11299e-09
-9.350, -2.106461e-09
-9.350, -2.10649e-09
-9.350, -2.11117e-09
-9.350, -2.112095e-09
-9.350, -2.107516e-09
-9.350, -2.108913e-09
-9.350, -2.109519e-09
-9.340, -2.107614e-09
-9.340, -2.106509e-09
-9.340, -2.111034e-09
-9.340, -2.108587e-09
-9.340, -2.106114e-09
-9.340, -2.105587e-09
-9.340, -2.106379e-09
-9.340, -2.106469e-09
-9.340, -2.097426e-09
-9.340, -2.098739e-09
-9.330, -2.104493e-09
-9.330, -2.104531e-09
