wavelength (nm), amplitude (a.u.)
5.124960938e+02,1.963300019e-04
5.127178345e+02,7.716225809e-04
5.129396973e+02,-8.172806702e-04
5.131614990e+02,-5.433318438e-04
5.133833618e+02,-7.898858166e-04
5.136051636e+02,-4.337523133e-04
5.138270264e+02,3.333044297e-04
5.140488892e+02,9.907815838e-04
5.142708130e+02,-6.803062861e-04
5.144926758e+02,3.880941949e-04
5.147145996e+02,-1.584337442e-03
5.149365234e+02,-1.146019320e-03
5.151584473e+02,3.333044297e-04
5.153804321e+02,-1.228203997e-03
5.156024170e+02,-1.255598851e-03
5.158243408e+02,-2.488368656e-03
5.160463257e+02,4.154890776e-04
5.162683716e+02,-2.159629948e-03
5.164903564e+02,5.524634616e-04
5.167124023e+02,-6.255165208e-04
5.169344482e+02,6.346481387e-04
5.171564941e+02,-2.967779001e-04
5.173785400e+02,-1.556942589e-03
5.176006470e+02,-1.871983695e-04
5.178227539e+02,2.785146353e-04
5.180447998e+02,-2.104840241e-03
5.182669678e+02,-7.761883899e-05
5.184890747e+02,-1.365178381e-03
5.187112427e+02,-8.172806702e-04
5.189333496e+02,4.154890776e-04
5.191555176e+02,-2.693830174e-04
5.193777466e+02,-6.529113743e-04
5.195999146e+02,-2.543158364e-03
5.198221436e+02,-1.173414174e-03
5.200443115e+02,-4.611471959e-04
5.202665405e+02,3.196069883e-05
5.204888306e+02,7.990174345e-04
5.207110596e+02,3.333044297e-04
5.209333496e+02,9.633867303e-04
5.211556396e+02,-9.542551124e-04
5.213779297e+02,1.963300019e-04
5.216002197e+02,-2.214419656e-03
5.218225708e+02,-3.515676653e-04
5.220448608e+02,4.565813924e-06
5.222672119e+02,3.333044297e-04
5.224895630e+02,4.702788428e-04
5.227119751e+02,1.689351193e-04
5.229343262e+02,-1.666522119e-03
5.231567383e+02,-1.173414174e-03
5.233791504e+02,-1.721311826e-03
5.236015625e+02,-1.598034869e-04
5.238239746e+02,-6.803062861e-04
5.240464478e+02,-4.885420785e-04
5.242689209e+02,-1.584337442e-03
5.244913940e+02,1.264730468e-03
5.247138672e+02,-9.542551124e-04
5.249363403e+02,-7.624909049e-04
5.251588745e+02,-2.433578717e-03
5.253814087e+02,2.237248846e-04
5.256039429e+02,-1.063834643e-03
5.258264771e+02,-7.898858166e-04
5.260490112e+02,-1.146019320e-03
5.262716064e+02,-3.241727827e-04
5.264942017e+02,2.511197526e-04
5.267167969e+02,-6.255165208e-04
5.269393921e+02,-7.898858166e-04
5.271620483e+02,-2.419881348e-04
5.273846436e+02,-2.132235095e-03
5.276072998e+02,1.182545791e-03
5.278299561e+02,-2.625342924e-03
5.280526733e+02,-6.529113743e-04
5.282753296e+02,3.196069883e-05
5.284980469e+02,3.196069883e-05
5.287207642e+02,-5.159369903e-04
5.289434814e+02,5.935558147e-05
5.291661987e+02,-8.720704354e-04
5.293889771e+02,1.141453467e-04
5.296117554e+02,5.935558147e-05
5.298345337e+02,-1.009044820e-03
5.300573120e+02,-2.214419656e-03
5.302800903e+02,-1.693916973e-03
5.305029297e+02,-2.433578717e-03
5.307257080e+02,1.963300019e-04
5.309485474e+02,-2.693830174e-04
5.311714478e+02,-2.282907008e-05
5.313942871e+02,-1.967865741e-03
5.316171265e+02,-5.707267555e-04
5.318400269e+02,-1.556942589e-03
5.320629272e+02,4.428839602e-04
5.322858276e+02,-1.146019320e-03
5.325087891e+02,-7.624909049e-04
5.327317505e+02,-1.693916973e-03
5.329546509e+02,-2.145932522e-04
5.331776123e+02,2.785146353e-04
5.334006348e+02,1.415402367e-04
5.336235962e+02,-9.268602007e-04
5.338466187e+02,2.785146353e-04
5.340696411e+02,-1.639127149e-03
5.342926636e+02,-1.310388558e-03
5.345156860e+02,-1.502152765e-03
5.347387085e+02,9.359918768e-04
5.349617920e+02,-2.022655681e-03
5.351848755e+02,-1.050137216e-04
5.354079590e+02,4.702788428e-04
5.356310425e+02,-1.666522119e-03
5.358541870e+02,-2.145932522e-04
5.360772705e+02,6.072532269e-04
5.363004150e+02,-1.228203997e-03
5.365235596e+02,-1.228203997e-03
5.367467651e+02,4.428839602e-04
5.369699097e+02,3.059095470e-04
5.371931152e+02,-1.324086043e-04
5.374163208e+02,-2.282907008e-05
5.376395264e+02,-1.598034869e-04
5.378627319e+02,-1.913076034e-03
5.380859985e+02,-1.324086043e-04
5.383092651e+02,1.264730468e-03
5.385324707e+02,-1.693916973e-03
5.387557983e+02,-1.200809027e-03
5.389790649e+02,-5.707267555e-04
5.392023315e+02,3.059095470e-04
5.394256592e+02,-8.994653472e-04
5.396489868e+02,-1.310388558e-03
5.398723145e+02,-4.337523133e-04
5.400957031e+02,7.442276692e-04
5.403190308e+02,-5.433318438e-04
5.405424194e+02,1.415402367e-04
5.407658081e+02,-8.994653472e-04
5.409891968e+02,-5.707267555e-04
5.412126465e+02,6.072532269e-04
5.414360352e+02,-5.433318438e-04
5.416594849e+02,1.757838414e-03
5.418829346e+02,-1.871983695e-04
5.421063843e+02,1.963300019e-04
5.423298340e+02,3.606993123e-04
5.425533447e+02,6.346481387e-04
5.427768555e+02,-7.077011396e-04
5.430003662e+02,-3.515676653e-04
5.432238770e+02,-7.761883899e-05
5.434473877e+02,-1.598034869e-04
5.436709595e+02,1.689351193e-04
5.438945312e+02,-1.693916973e-03
5.441181030e+02,-5.707267555e-04
5.443416748e+02,1.072966261e-03
5.445652466e+02,-6.255165208e-04
5.447888794e+02,-1.748706680e-03
5.450125122e+02,-4.885420785e-04
5.452361450e+02,-1.063834643e-03
5.454597778e+02,-4.337523133e-04
5.456834717e+02,-2.652737778e-03
5.459071045e+02,2.168761566e-03
5.461307983e+02,-2.282907008e-05
5.463544922e+02,1.018176554e-03
5.465781860e+02,-8.446755819e-04
5.468019409e+02,-1.146019320e-03
5.470256348e+02,3.059095470e-04
5.472493896e+02,3.880941949e-04
5.474731445e+02,-5.981216091e-04
5.476968994e+02,-2.967779001e-04
5.479207153e+02,-1.091229497e-03
5.481444702e+02,-1.776101650e-03
5.483682861e+02,5.250686081e-04
5.485921021e+02,-1.803496503e-03
5.488159790e+02,3.059095470e-04
5.490397949e+02,-2.967779001e-04
5.492636719e+02,-6.803062861e-04
5.494875488e+02,5.935558147e-05
5.497114258e+02,-1.666522119e-03
5.499353027e+02,9.359918768e-04
5.501591797e+02,-1.529547619e-03
5.503831177e+02,5.935558147e-05
5.506070557e+02,-6.803062861e-04
5.508309937e+02,-5.707267555e-04
5.510549316e+02,-5.707267555e-04
5.512788696e+02,1.867417945e-03
5.515028687e+02,-9.816499660e-04
5.517268677e+02,-2.693830174e-04
5.519508667e+02,4.976736964e-04
5.521748657e+02,-2.625342924e-03
5.523989258e+02,-7.761883899e-05
5.526229248e+02,1.593469060e-03
5.528469849e+02,-1.666522119e-03
5.530710449e+02,6.346481387e-04
5.532951050e+02,-9.268602007e-04
5.535192261e+02,7.442276692e-04
5.537433472e+02,2.785146353e-04
5.539674072e+02,-1.337783528e-03
5.541915283e+02,-1.009044820e-03
5.544157104e+02,8.264123462e-04
5.546398315e+02,-1.118624466e-03
5.548640137e+02,6.072532269e-04
5.550881958e+02,-1.091229497e-03
5.553123779e+02,-5.159369903e-04
5.555365601e+02,2.511197526e-04
5.557607422e+02,3.606993123e-04
5.559849854e+02,-1.118624466e-03
5.562092285e+02,1.620863914e-03
5.564334717e+02,1.963300019e-04
5.566577148e+02,-1.255598851e-03
5.568820190e+02,-1.146019320e-03
5.571062622e+02,1.237335615e-03
5.573305664e+02,-9.268602007e-04
5.575548706e+02,-1.885681180e-03
5.577791748e+02,-1.419968088e-03
5.580035400e+02,2.785146353e-04
5.582278442e+02,-1.365178381e-03
5.584522095e+02,-8.446755819e-04
5.586765747e+02,-1.913076034e-03
5.589009399e+02,-1.009044820e-03
5.591253662e+02,-2.214419656e-03
5.593497314e+02,-2.419881348e-04
5.595741577e+02,-1.036439789e-03
5.597985840e+02,6.620429922e-04
5.600230103e+02,-1.228203997e-03
5.602474976e+02,-8.994653472e-04
5.604719849e+02,6.072532269e-04
5.606964111e+02,-1.036439789e-03
5.609208984e+02,-1.146019320e-03
5.611454468e+02,2.785146353e-04
5.613699341e+02,6.346481387e-04
5.615944824e+02,-3.789625480e-04
5.618189697e+02,-2.406183863e-03
5.620435181e+02,1.415402367e-04
5.622681274e+02,-4.885420785e-04
5.624926758e+02,1.415402367e-04
5.627172241e+02,-1.611732296e-03
5.629418335e+02,-3.515676653e-04
5.631664429e+02,-1.556942589e-03
5.633910522e+02,3.606993123e-04
5.636157227e+02,-1.118624466e-03
5.638403320e+02,-5.022395271e-05
5.640650024e+02,-1.967865741e-03
5.642896729e+02,-1.146019320e-03
5.645143433e+02,-3.241727827e-04
5.647390747e+02,-1.050137216e-04
5.649637451e+02,-1.447363058e-03
5.651884766e+02,-2.789712278e-03
5.654132080e+02,1.963300019e-04
5.656379395e+02,-8.446755819e-04
5.658626709e+02,-1.146019320e-03
5.660874634e+02,-8.172806702e-04
5.663122559e+02,-3.789625480e-04
5.665370483e+02,-4.063574306e-04
5.667618408e+02,-2.652737778e-03
5.669866333e+02,6.620429922e-04
5.672114868e+02,-8.994653472e-04
5.674362793e+02,-4.063574306e-04
5.676611328e+02,8.675046411e-05
5.678859863e+02,-8.720704354e-04
5.681109009e+02,-3.515676653e-04
5.683357544e+02,1.100361114e-03
5.685606689e+02,-2.022655681e-03
5.687855835e+02,-5.022395271e-05
5.690104980e+02,-1.693916973e-03
5.692354126e+02,-8.172806702e-04
5.694603271e+02,9.633867303e-04
5.696853027e+02,-3.241727827e-04
5.699102783e+02,-1.556942589e-03
5.701352539e+02,6.072532269e-04
5.703602295e+02,1.456494676e-03
5.705852661e+02,-7.761883899e-05
5.708102417e+02,-4.611471959e-04
5.710352783e+02,9.085969650e-04
5.712603149e+02,2.237248846e-04
5.714854126e+02,3.880941949e-04
5.717104492e+02,-5.022395271e-05
5.719355469e+02,7.442276692e-04
5.721605835e+02,-2.693830174e-04
5.723856812e+02,-1.392573235e-03
5.726108398e+02,-4.885420785e-04
5.728359375e+02,-1.118624466e-03
5.730610962e+02,-3.775928169e-03
5.732861938e+02,-2.282907008e-05
5.735113525e+02,2.511197526e-04
5.737365723e+02,-1.474757912e-03
5.739617310e+02,-7.350960514e-04
5.741869507e+02,-1.310388558e-03
5.744121094e+02,-1.228203997e-03
5.746373291e+02,-5.707267555e-04
5.748625488e+02,4.154890776e-04
5.750878296e+02,-5.159369903e-04
5.753130493e+02,-7.624909049e-04
5.755383301e+02,-1.392573235e-03
5.757636108e+02,-9.542551124e-04
5.759888916e+02,8.264123462e-04
5.762141724e+02,9.359918768e-04
5.764395142e+02,8.675046411e-05
5.766648560e+02,-3.789625480e-04
5.768901978e+02,-1.556942589e-03
5.771155396e+02,7.442276692e-04
5.773408813e+02,-9.542551124e-04
5.775662231e+02,-1.255598851e-03
5.777916260e+02,3.880941949e-04
5.780170288e+02,3.880941949e-04
5.782424316e+02,-2.282907008e-05
5.784678345e+02,3.606993123e-04
5.786932983e+02,-8.994653472e-04
5.789187012e+02,-1.310388558e-03
5.791441650e+02,-2.214419656e-03
5.793696289e+02,-8.720704354e-04
5.795950928e+02,3.059095470e-04
5.798206177e+02,1.141453467e-04
5.800460815e+02,-7.350960514e-04
5.802716064e+02,7.168327575e-04
5.804971313e+02,1.620863914e-03
5.807226562e+02,5.935558147e-05
5.809482422e+02,-7.077011396e-04
5.811737671e+02,4.154890776e-04
5.813993530e+02,-2.282907008e-05
5.816249390e+02,-3.515676653e-04
5.818505249e+02,-1.324086043e-04
5.820761108e+02,2.785146353e-04
5.823017578e+02,-3.200635547e-03
5.825274048e+02,1.566074206e-03
5.827530518e+02,-1.885681180e-03
5.829786987e+02,-1.598034869e-04
5.832043457e+02,-1.392573235e-03
5.834300537e+02,-1.036439789e-03
5.836557007e+02,-3.241727827e-04
5.838814087e+02,1.072966261e-03
5.841071167e+02,-4.063574306e-04
5.843328247e+02,1.963300019e-04
5.845585938e+02,-1.365178381e-03
5.847843018e+02,-6.803062861e-04
5.850100708e+02,-2.159629948e-03
5.852358398e+02,-2.419881348e-04
5.854616699e+02,5.524634616e-04
5.856874390e+02,-3.789625480e-04
5.859132690e+02,-9.542551124e-04
5.861390381e+02,-1.282993704e-03
5.863648682e+02,-1.009044820e-03
5.865906982e+02,-6.803062861e-04
5.868165894e+02,1.415402367e-04
5.870424194e+02,6.346481387e-04
5.872683105e+02,8.264123462e-04
5.874942017e+02,-1.639127149e-03
5.877200928e+02,-3.556769108e-03
5.879459839e+02,6.072532269e-04
5.881719360e+02,-6.255165208e-04
5.883978882e+02,-8.172806702e-04
5.886238403e+02,-1.584337442e-03
5.888497925e+02,-1.255598851e-03
5.890757446e+02,-1.502152765e-03
5.893016968e+02,1.209940645e-03
5.895277100e+02,-2.282907008e-05
5.897537231e+02,2.250946360e-03
5.899797363e+02,-1.337783528e-03
5.902057495e+02,1.949602505e-03
5.904317627e+02,-1.118624466e-03
5.906578369e+02,-1.091229497e-03
5.908839111e+02,5.250686081e-04
5.911099854e+02,-7.077011396e-04
5.913360596e+02,-3.789625480e-04
5.915621338e+02,7.168327575e-04
5.917882690e+02,1.963300019e-04
5.920144043e+02,-2.282907008e-05
5.922405396e+02,-2.899291925e-03
5.924666748e+02,-2.145932522e-04
5.926928101e+02,2.511197526e-04
5.929189453e+02,-1.173414174e-03
5.931451416e+02,1.127756084e-03
5.933713379e+02,3.333044297e-04
5.935975342e+02,-1.146019320e-03
5.938237305e+02,-5.022395271e-05
5.940499878e+02,-1.858286210e-03
5.942761841e+02,-2.022655681e-03
5.945024414e+02,6.346481387e-04
5.947286987e+02,-3.789625480e-04
5.949549561e+02,-1.830891357e-03
5.951812744e+02,-2.967779001e-04
5.954075317e+02,-1.776101650e-03
5.956338501e+02,1.237335615e-03
5.958601685e+02,1.963300019e-04
5.960864868e+02,-1.474757912e-03
5.963128662e+02,-8.446755819e-04
5.965391846e+02,-2.419881348e-04
5.967655640e+02,-5.707267555e-04
5.969919434e+02,9.633867303e-04
5.972183228e+02,-1.392573235e-03
5.974447021e+02,3.196069883e-05
5.976711426e+02,6.894379039e-04
5.978975220e+02,-5.022395271e-05
5.981239624e+02,-2.022655681e-03
5.983504028e+02,1.689351193e-04
5.985768433e+02,-2.282907008e-05
5.988033447e+02,1.072966261e-03
5.990297852e+02,-1.748706680e-03
5.992562866e+02,-8.172806702e-04
5.994827881e+02,-5.022395271e-05
5.997092896e+02,1.689351193e-04
5.999357910e+02,-5.159369903e-04
6.001623535e+02,6.620429922e-04
6.003889160e+02,-7.077011396e-04
6.006154785e+02,2.511197526e-04
6.008420410e+02,-9.542551124e-04
6.010686035e+02,-4.063574306e-04
6.012951660e+02,-5.433318438e-04
6.015217896e+02,-7.898858166e-04
6.017484131e+02,-1.803496503e-03
6.019750366e+02,1.127756084e-03
6.022016602e+02,2.785146353e-04
6.024283447e+02,-8.720704354e-04
6.026549683e+02,-2.050050534e-03
6.028816528e+02,9.359918768e-04
6.031083374e+02,4.565813924e-06
6.033350220e+02,-8.994653472e-04
6.035617065e+02,-6.255165208e-04
6.037884521e+02,5.935558147e-05
6.040151978e+02,-1.310388558e-03
6.042418823e+02,2.237248846e-04
6.044686890e+02,-1.324086043e-04
6.046954346e+02,-1.036439789e-03
6.049221802e+02,-1.255598851e-03
6.051489868e+02,-1.598034869e-04
6.053757935e+02,3.333044297e-04
6.056026001e+02,-2.282907008e-05
6.058294067e+02,-8.446755819e-04
6.060562134e+02,-2.460973803e-03
6.062830811e+02,-1.803496503e-03
6.065099487e+02,-9.816499660e-04
6.067368164e+02,-1.803496503e-03
6.069636841e+02,-1.118624466e-03
6.071905518e+02,-2.269209595e-03
6.074174194e+02,-2.159629948e-03
6.076443481e+02,-1.639127149e-03
6.078712769e+02,-1.913076034e-03
6.080982056e+02,-2.296604449e-03
6.083251343e+02,-7.898858166e-04
6.085521240e+02,-2.022655681e-03
6.087790527e+02,-5.707267555e-04
6.090060425e+02,-1.310388558e-03
6.092330322e+02,4.154890776e-04
6.094600220e+02,-1.871983695e-04
6.096870728e+02,-1.255598851e-03
6.099140625e+02,-9.268602007e-04
6.101411133e+02,-1.091229497e-03
6.103681641e+02,-1.639127149e-03
6.105952148e+02,-7.761883899e-05
6.108222656e+02,-1.365178381e-03
6.110493774e+02,7.442276692e-04
6.112764282e+02,-1.529547619e-03
6.115035400e+02,-8.172806702e-04
6.117306519e+02,-2.693830174e-04
6.119577637e+02,-5.022395271e-05
6.121849365e+02,-1.337783528e-03
6.124120483e+02,-9.542551124e-04
6.126392212e+02,4.428839602e-04
6.128663940e+02,4.154890776e-04
6.130935669e+02,-6.529113743e-04
6.133207397e+02,-7.077011396e-04
6.135479736e+02,-1.776101650e-03
6.137752075e+02,-6.529113743e-04
6.140023804e+02,-1.556942589e-03
6.142296143e+02,-1.639127149e-03
6.144569092e+02,2.237248846e-04
6.146841431e+02,2.826238750e-03
6.149114380e+02,-2.145932522e-04
6.151386719e+02,-2.050050534e-03
6.153659668e+02,-9.542551124e-04
6.155933228e+02,-4.611471959e-04
6.158206177e+02,-2.693830174e-04
6.160479126e+02,1.963300019e-04
6.162752686e+02,-1.885681180e-03
6.165026245e+02,3.880941949e-04
6.167299805e+02,-1.200809027e-03
6.169573364e+02,2.237248846e-04
6.171847534e+02,-1.748706680e-03
6.174121094e+02,-4.063574306e-04
6.176395264e+02,-1.995260594e-03
6.178669434e+02,-8.446755819e-04
6.180943604e+02,-2.323999302e-03
6.183218384e+02,1.963300019e-04
6.185492554e+02,-8.994653472e-04
6.187767334e+02,-2.159629948e-03
6.190042114e+02,-1.913076034e-03
6.192316895e+02,-4.337523133e-04
6.194591675e+02,-2.077445388e-03
6.196866455e+02,1.182545791e-03
6.199141846e+02,-1.392573235e-03
6.201417236e+02,-4.337523133e-04
6.203692627e+02,-1.009044820e-03
6.205968018e+02,1.182545791e-03
6.208243408e+02,-1.310388558e-03
6.210519409e+02,3.333044297e-04
6.212795410e+02,-2.419881348e-04
6.215070801e+02,1.319520175e-03
6.217347412e+02,-1.666522119e-03
6.219623413e+02,-2.132235095e-03
6.221899414e+02,-1.598034869e-04
6.224176025e+02,6.620429922e-04
6.226452637e+02,-3.515676653e-04
6.228729248e+02,2.785146353e-04
6.231005859e+02,-1.324086043e-04
6.233282471e+02,-2.132235095e-03
6.235559692e+02,-2.734922571e-03
6.237836304e+02,-8.172806702e-04
6.240113525e+02,-1.036439789e-03
6.242390747e+02,-2.693830174e-04
6.244668579e+02,-1.146019320e-03
6.246945801e+02,-1.830891357e-03
6.249223633e+02,-1.173414174e-03
6.251500854e+02,-1.050137216e-04
6.253778687e+02,2.511197526e-04
6.256057129e+02,-1.310388558e-03
6.258334961e+02,5.935558147e-05
6.260612793e+02,7.168327575e-04
6.262891235e+02,-8.172806702e-04
6.265169678e+02,-1.091229497e-03
6.267448120e+02,2.511197526e-04
6.269726562e+02,-6.803062861e-04
6.272005615e+02,-1.639127149e-03
6.274284058e+02,-6.255165208e-04
6.276563110e+02,-8.994653472e-04
6.278842163e+02,1.155150938e-03
6.281121216e+02,-5.981216091e-04
6.283400879e+02,1.689351193e-04
6.285679932e+02,-7.350960514e-04
6.287959595e+02,1.141453467e-04
6.290239258e+02,-2.488368656e-03
6.292518921e+02,-5.022395271e-05
6.294798584e+02,-1.091229497e-03
6.297078247e+02,-7.761883899e-05
6.299358521e+02,-5.707267555e-04
6.301638794e+02,8.675046411e-05
6.303919067e+02,1.374309999e-03
6.306199341e+02,8.675046411e-05
6.308479614e+02,-1.365178381e-03
6.310760498e+02,-8.720704354e-04
6.313040771e+02,-6.255165208e-04
6.315321655e+02,-1.036439789e-03
6.317602539e+02,1.429099706e-03
6.319883423e+02,-1.584337442e-03
6.322164917e+02,-1.584337442e-03
6.324445801e+02,-5.981216091e-04
6.326727295e+02,-4.885420785e-04
6.329008789e+02,5.524634616e-04
6.331290283e+02,2.237248846e-04
6.333571777e+02,-2.419881348e-04
6.335853882e+02,-2.282907008e-05
6.338135376e+02,-2.406183863e-03
6.340417480e+02,9.907815838e-04
6.342699585e+02,-1.447363058e-03
6.344981689e+02,8.009658777e-04
6.347264404e+02,-1.500034239e-03
6.349546509e+02,-4.993220864e-05
6.351829224e+02,-1.468258793e-03
6.354111938e+02,2.495014051e-04
6.356394653e+02,-7.265377790e-04
6.358677368e+02,-1.087049139e-03
6.360960693e+02,1.693569939e-04
6.363243408e+02,-1.644746866e-03
6.365526733e+02,-7.821289182e-05
6.367810059e+02,-6.259934162e-04
6.370093384e+02,-3.805426240e-04
6.372376709e+02,5.979334310e-05
6.374660645e+02,-1.047357917e-03
6.376944580e+02,-1.282651443e-03
6.379227905e+02,1.418691827e-04
6.381511841e+02,-3.276245552e-04
6.383796387e+02,-1.565032406e-03
6.386080322e+02,7.701594732e-04
6.388364868e+02,-1.499422011e-03
6.390648804e+02,-4.038453917e-04
6.392933350e+02,-9.590516565e-04
6.395217896e+02,-4.062389198e-04
6.397503052e+02,-1.621478819e-03
6.399787598e+02,-1.518115634e-03
6.402072754e+02,-1.227491186e-03
6.404357300e+02,-4.860584449e-04
6.406642456e+02,5.298391916e-04
6.408928223e+02,-2.227242105e-03
6.411213379e+02,-1.639007940e-03
6.413498535e+02,2.256915031e-04
6.415784302e+02,-1.250559697e-03
6.418070068e+02,-7.065169048e-04
6.420355835e+02,-1.166217378e-03
6.422641602e+02,-2.724439139e-03
6.424927979e+02,-4.039736930e-03
6.427213745e+02,5.941833660e-05
6.429500122e+02,-4.081546213e-04
6.431786499e+02,-1.404153067e-03
6.434072876e+02,-5.599201540e-04
6.436359253e+02,-2.231366379e-04
6.438646240e+02,-1.655686996e-03
6.440932617e+02,4.361584433e-04
6.443219604e+02,-2.514251100e-04
6.445506592e+02,2.332603908e-04
6.447793579e+02,-4.749966611e-04
6.450081177e+02,-9.557040757e-04
6.452368164e+02,1.668616780e-03
6.454655762e+02,-3.026909544e-04
6.456943359e+02,-9.180603665e-04
6.459230957e+02,-1.825535088e-03
6.461518555e+02,-1.766812056e-03
6.463806152e+02,-1.568773179e-03
6.466094360e+02,-7.537263446e-04
6.468382568e+02,-9.151918930e-04
6.470670166e+02,-5.525481538e-04
6.472958984e+02,2.018962987e-04
6.475247192e+02,-3.880126751e-04
6.477535400e+02,2.021351393e-04
6.479824219e+02,6.800600677e-04
6.482113037e+02,-6.449015928e-04
6.484401855e+02,-2.518414403e-04
6.486690674e+02,-3.970885591e-04
6.488979492e+02,-1.750742085e-03
6.491268921e+02,9.057439456e-05
6.493557739e+02,-3.856623953e-04
6.495847168e+02,-1.028049272e-03
6.498136597e+02,-1.115308143e-03
6.500426025e+02,6.662362139e-04
6.502716064e+02,-3.481399035e-04
6.505005493e+02,3.614842426e-04
6.507295532e+02,-1.593224151e-04
6.509585571e+02,7.677256363e-04
6.511875610e+02,5.499188555e-04
6.514165649e+02,-1.354596927e-03
6.516455688e+02,4.415736475e-04
6.518746338e+02,-1.488731592e-03
6.521036987e+02,-2.216899302e-03
6.523327637e+02,-9.567707311e-04
6.525618286e+02,-1.399088767e-03
6.527908936e+02,2.235102002e-04
6.530200195e+02,-7.643807330e-04
6.532490845e+02,-1.010378241e-03
6.534782104e+02,8.306644741e-04
6.537073364e+02,-1.092862454e-03
6.539364624e+02,-4.568829027e-04
6.541655884e+02,-6.304344279e-04
6.543947754e+02,-9.478617576e-04
6.546239624e+02,-1.442262088e-03
6.548530884e+02,-1.539944438e-03
6.550822754e+02,-5.015781426e-05
6.553115234e+02,-1.054684981e-03
6.555407104e+02,-8.818440256e-04
6.557699585e+02,-6.603203365e-04
6.559991455e+02,-3.037654096e-03
6.562283936e+02,-1.621415489e-03
6.564576416e+02,-1.112534315e-03
6.566868896e+02,-8.762268117e-04
6.569161987e+02,-1.454924932e-03
6.571454468e+02,8.845614502e-05
6.573747559e+02,-3.295891802e-04
6.576040649e+02,-3.254334733e-04
6.578333740e+02,-9.125611978e-04
6.580626831e+02,-1.458113780e-03
6.582920532e+02,4.588933734e-06
6.585213623e+02,2.841500973e-04
6.587507324e+02,5.269412650e-04
6.589801025e+02,-1.156256651e-03
6.592094727e+02,-7.063062512e-04
6.594389038e+02,-9.853669908e-04
6.596682739e+02,-7.827033551e-05
6.598977051e+02,2.512235369e-04
6.601271362e+02,-5.723427166e-04
6.603565674e+02,8.772020374e-05
6.605859985e+02,-1.022395445e-03
6.608154297e+02,-2.412884060e-04
6.610449219e+02,-4.094250908e-04
6.612743530e+02,-2.469442552e-04
6.615038452e+02,-1.891171560e-04
6.617333374e+02,-1.273962436e-03
6.619628296e+02,-1.509719645e-03
6.621923828e+02,-1.874979353e-04
6.624218750e+02,-5.721192574e-04
6.626514282e+02,8.288414101e-04
6.628809814e+02,4.140547535e-04
6.631105347e+02,-2.032403834e-03
6.633400879e+02,-3.812799987e-04
6.635696411e+02,-1.180188381e-03
6.637992554e+02,-2.506835619e-03
6.640288696e+02,-1.409755321e-03
6.642584839e+02,7.407968515e-04
6.644880981e+02,1.138287480e-04
6.647177124e+02,-2.162861638e-03
6.649473267e+02,-3.524814383e-04
6.651770020e+02,-7.877591415e-04
6.654066772e+02,-4.096182820e-04
6.656363525e+02,-2.337345621e-03
6.658660278e+02,-1.396744512e-03
6.660957031e+02,-6.185070961e-04
6.663253784e+02,-7.577086217e-04
6.665551147e+02,-3.486864443e-04
6.667848511e+02,-1.760129817e-03
6.670145874e+02,-1.255598851e-03
6.672443237e+02,-1.885681180e-03
6.674740601e+02,-2.323999302e-03
6.677038574e+02,-1.009044820e-03
6.679335938e+02,-4.611471959e-04
6.681633911e+02,1.415402367e-04
6.683931885e+02,6.072532269e-04
6.686229858e+02,3.059095470e-04
6.688527832e+02,7.990174345e-04
6.690826416e+02,-7.624909049e-04
6.693125000e+02,1.209940645e-03
6.695422974e+02,3.880941949e-04
6.697721558e+02,1.141453467e-04
6.700020752e+02,-1.447363058e-03
6.702319336e+02,-2.187024802e-03
6.704617920e+02,9.085969650e-04
6.706917114e+02,-6.803062861e-04
6.709216309e+02,-1.598034869e-04
6.711515503e+02,-9.816499660e-04
6.713814697e+02,-1.282993704e-03
6.716113892e+02,-1.474757912e-03
6.718413696e+02,-1.776101650e-03
6.720713501e+02,-1.447363058e-03
6.723013306e+02,-1.173414174e-03
6.725313110e+02,-6.803062861e-04
6.727612915e+02,-8.994653472e-04
6.729912720e+02,-1.598034869e-04
6.732213135e+02,-7.077011396e-04
6.734512939e+02,-5.981216091e-04
6.736813354e+02,3.059095470e-04
6.739113770e+02,6.346481387e-04
6.741414185e+02,6.894379039e-04
6.743715210e+02,4.702788428e-04
6.746015625e+02,-1.009044820e-03
6.748316650e+02,2.237248846e-04
6.750617676e+02,6.620429922e-04
6.752918701e+02,-4.063574306e-04
6.755219727e+02,7.168327575e-04
6.757521362e+02,-5.981216091e-04
6.759822388e+02,-1.803496503e-03
6.762124023e+02,1.045571407e-03
6.764425659e+02,1.538679237e-03
6.766727295e+02,-3.789625480e-04
6.769028931e+02,4.976736964e-04
6.771330566e+02,-8.172806702e-04
6.773632812e+02,-1.282993704e-03
6.775935059e+02,2.785146353e-04
6.778237305e+02,-1.940470887e-03
6.780539551e+02,-2.022655681e-03
6.782841797e+02,-1.036439789e-03
6.785144043e+02,-6.803062861e-04
6.787446899e+02,-2.419881348e-04
6.789749756e+02,-2.693830174e-04
6.792052002e+02,-1.584337442e-03
6.794354858e+02,1.237335615e-03
6.796658325e+02,-1.556942589e-03
6.798961182e+02,3.880941949e-04
6.801264648e+02,5.935558147e-05
6.803567505e+02,-1.337783528e-03
6.805870972e+02,-1.666522119e-03
6.808174438e+02,3.196069883e-05
6.810478516e+02,-1.282993704e-03
6.812781982e+02,-1.036439789e-03
