wavelength (nm), amplitude (a.u.)
5.176006470e+02,7.499823114e-04
5.178227539e+02,2.008311450e-03
5.180447998e+02,1.105597010e-03
5.182669678e+02,2.302377397e-04
5.184890747e+02,1.242371975e-03
5.187112427e+02,-3.715718049e-04
5.189333496e+02,-7.818964659e-04
5.191555176e+02,1.187662012e-03
5.193777466e+02,9.346284060e-05
5.195999146e+02,1.625341596e-03
5.198221436e+02,-8.913163911e-04
5.200443115e+02,1.078242087e-03
5.202665405e+02,1.461211825e-03
5.204888306e+02,1.208178219e-04
5.207110596e+02,1.132952049e-03
5.209333496e+02,9.346284060e-05
5.211556396e+02,-1.800869504e-04
5.213779297e+02,-3.442168236e-04
5.216002197e+02,2.302377397e-04
5.218225708e+02,7.773372927e-04
5.220448608e+02,2.575927065e-04
5.222672119e+02,-4.262817383e-04
5.224895630e+02,5.858524819e-04
5.227119751e+02,1.755277772e-04
5.229343262e+02,-1.301641110e-03
5.231567383e+02,-1.192221185e-03
5.233791504e+02,-1.411061035e-03
5.236015625e+02,-1.082801260e-03
5.238239746e+02,-1.595707181e-05
5.240464478e+02,-1.595707181e-05
5.242689209e+02,6.952723488e-04
5.244913940e+02,8.867572178e-04
5.247138672e+02,-3.989267861e-04
5.249363403e+02,5.584975006e-04
5.251588745e+02,-8.913163911e-04
5.253814087e+02,6.679174257e-04
5.256039429e+02,3.123026690e-04
5.258264771e+02,-2.347968984e-04
5.260490112e+02,-1.876095659e-03
5.262716064e+02,1.187662012e-03
5.264942017e+02,-6.724765408e-04
5.267167969e+02,-8.366064285e-04
5.269393921e+02,1.132952049e-03
5.271620483e+02,-4.536367196e-04
5.273846436e+02,-8.366064285e-04
5.276072998e+02,-5.630566739e-04
5.278299561e+02,8.867572178e-04
5.280526733e+02,5.584975006e-04
5.282753296e+02,9.346284060e-05
5.284980469e+02,1.461211825e-03
5.287207642e+02,1.139790766e-05
5.289434814e+02,1.215016935e-03
5.291661987e+02,9.346284060e-05
5.293889771e+02,1.652696636e-03
5.296117554e+02,-1.595707181e-05
5.298345337e+02,-9.802200657e-05
5.300573120e+02,8.320472552e-04
5.302800903e+02,6.679174257e-04
5.305029297e+02,4.490775755e-04
5.307257080e+02,-2.621518797e-04
5.309485474e+02,1.515921787e-03
5.311714478e+02,1.208178219e-04
5.313942871e+02,3.875288530e-05
5.316171265e+02,2.664830768e-03
5.318400269e+02,6.679174257e-04
5.320629272e+02,2.008311450e-03
5.322858276e+02,-5.083467113e-04
5.325087891e+02,1.844181446e-03
5.327317505e+02,-2.074419172e-04
5.329546509e+02,3.670126316e-04
5.331776123e+02,2.302377397e-04
5.334006348e+02,-3.989267861e-04
5.336235962e+02,-1.595707181e-05
5.338466187e+02,6.679174257e-04
5.340696411e+02,7.226273301e-04
5.342926636e+02,-1.527319691e-04
5.345156860e+02,-1.800869504e-04
5.347387085e+02,2.008311450e-03
5.349617920e+02,-9.802200657e-05
5.351848755e+02,-3.168618423e-04
5.354079590e+02,5.584975006e-04
5.356310425e+02,-4.331205128e-05
5.358541870e+02,1.215016935e-03
5.360772705e+02,3.123026690e-04
5.363004150e+02,2.500700997e-03
5.365235596e+02,-1.028091297e-03
5.367467651e+02,-3.442168236e-04
5.369699097e+02,1.379146823e-03
5.371931152e+02,3.875288530e-05
5.374163208e+02,-5.630566739e-04
5.376395264e+02,-6.451215595e-04
5.378627319e+02,1.078242087e-03
5.380859985e+02,-1.328996033e-03
5.383092651e+02,-8.913163911e-04
5.385324707e+02,3.943676129e-04
5.387557983e+02,-2.347968984e-04
5.389790649e+02,-6.724765408e-04
5.392023315e+02,1.980956411e-03
5.394256592e+02,-6.177665782e-04
5.396489868e+02,1.132952049e-03
5.398723145e+02,-1.137511223e-03
5.400957031e+02,1.481727959e-04
5.403190308e+02,-5.904115969e-04
5.405424194e+02,7.499823114e-04
5.407658081e+02,1.597986673e-03
5.409891968e+02,5.584975006e-04
5.412126465e+02,-1.903450582e-03
5.414360352e+02,1.406501862e-03
5.416594849e+02,1.406501862e-03
5.418829346e+02,2.035666257e-03
5.421063843e+02,-9.802200657e-05
5.423298340e+02,2.575927065e-04
5.425533447e+02,-1.527319691e-04
5.427768555e+02,-4.331205128e-05
5.430003662e+02,2.063021297e-03
5.432238770e+02,8.046922740e-04
5.434473877e+02,-7.545414846e-04
5.436709595e+02,5.311425193e-04
5.438945312e+02,2.090376336e-03
5.441181030e+02,5.037875380e-04
5.443416748e+02,4.217225942e-04
5.445652466e+02,1.139790766e-05
5.447888794e+02,1.481727959e-04
5.450125122e+02,1.625341596e-03
5.452361450e+02,9.961770847e-04
5.454597778e+02,2.008311450e-03
5.456834717e+02,-3.442168236e-04
5.459071045e+02,-1.800869504e-04
5.461307983e+02,-9.802200657e-05
5.463544922e+02,4.764325568e-04
5.465781860e+02,-2.347968984e-04
5.468019409e+02,-8.639614098e-04
5.470256348e+02,6.610786659e-05
5.472493896e+02,-2.895068610e-04
5.474731445e+02,-6.451215595e-04
5.476968994e+02,-9.460263536e-04
5.479207153e+02,-1.301641110e-03
5.481444702e+02,1.625341596e-03
5.483682861e+02,8.046922740e-04
5.485921021e+02,1.543276710e-03
5.488159790e+02,-1.595707181e-05
5.490397949e+02,-8.913163911e-04
5.492636719e+02,-1.164866146e-03
5.494875488e+02,2.028827585e-04
5.497114258e+02,8.594022365e-04
5.499353027e+02,1.078242087e-03
5.501591797e+02,-1.602545846e-03
5.503831177e+02,2.391281072e-03
5.506070557e+02,-9.802200657e-05
5.508309937e+02,-1.274286071e-03
5.510549316e+02,-1.575190807e-03
5.512788696e+02,8.320472552e-04
5.515028687e+02,-5.630566739e-04
5.517268677e+02,1.515921787e-03
5.519508667e+02,-1.328996033e-03
5.521748657e+02,4.490775755e-04
5.523989258e+02,9.346284060e-05
5.526229248e+02,1.481727959e-04
5.528469849e+02,1.105597010e-03
5.530710449e+02,3.670126316e-04
5.532951050e+02,-1.547835884e-03
5.535192261e+02,-1.766675734e-03
5.537433472e+02,6.610786659e-05
5.539674072e+02,1.324436860e-03
5.541915283e+02,1.406501862e-03
5.544157104e+02,6.952723488e-04
5.546398315e+02,1.078242087e-03
5.548640137e+02,3.123026690e-04
5.550881958e+02,3.670126316e-04
5.553123779e+02,1.406501862e-03
5.555365601e+02,-1.595707181e-05
5.557607422e+02,1.816826523e-03
5.559849854e+02,1.187662012e-03
5.562092285e+02,-2.895068610e-04
5.564334717e+02,9.688221617e-04
5.566577148e+02,9.961770847e-04
5.568820190e+02,1.406501862e-03
5.571062622e+02,5.311425193e-04
5.573305664e+02,2.302377397e-04
5.575548706e+02,-1.800869504e-04
5.577791748e+02,1.625341596e-03
5.580035400e+02,4.490775755e-04
5.582278442e+02,-1.876095659e-03
5.584522095e+02,-4.331205128e-05
5.586765747e+02,-6.998315221e-04
5.589009399e+02,3.875288530e-05
5.591253662e+02,3.875288530e-05
5.593497314e+02,1.187662012e-03
5.595741577e+02,1.515921787e-03
5.597985840e+02,3.875288530e-05
5.600230103e+02,-1.192221185e-03
5.602474976e+02,1.543276710e-03
5.604719849e+02,-1.164866146e-03
5.606964111e+02,-1.800869504e-04
5.609208984e+02,-2.074419172e-04
5.611454468e+02,1.187662012e-03
5.613699341e+02,5.858524819e-04
5.615944824e+02,4.217225942e-04
5.618189697e+02,-5.630566739e-04
5.620435181e+02,2.090376336e-03
5.622681274e+02,7.773372927e-04
5.624926758e+02,1.406501862e-03
5.627172241e+02,-1.800869504e-04
5.629418335e+02,-4.331205128e-05
5.631664429e+02,6.679174257e-04
5.633910522e+02,-1.527319691e-04
5.636157227e+02,6.679174257e-04
5.638403320e+02,-7.271865034e-04
5.640650024e+02,-5.357016926e-04
5.642896729e+02,1.597986673e-03
5.645143433e+02,1.543276710e-03
5.647390747e+02,5.311425193e-04
5.649637451e+02,-1.527319691e-04
5.651884766e+02,1.953601371e-03
5.654132080e+02,4.490775755e-04
5.656379395e+02,4.217225942e-04
5.658626709e+02,-4.262817383e-04
5.660874634e+02,-6.451215595e-04
5.663122559e+02,9.346284060e-05
5.665370483e+02,1.816826523e-03
5.667618408e+02,-2.724099904e-03
5.669866333e+02,2.856315579e-03
5.672114868e+02,-5.083467113e-04
5.674362793e+02,-8.366064285e-04
5.676611328e+02,-5.630566739e-04
5.678859863e+02,-6.724765408e-04
5.681109009e+02,3.123026690e-04
5.683357544e+02,-3.442168236e-04
5.685606689e+02,-1.411061035e-03
5.687855835e+02,4.764325568e-04
5.690104980e+02,-1.192221185e-03
5.692354126e+02,-7.545414846e-04
5.694603271e+02,-9.733813349e-04
5.696853027e+02,7.499823114e-04
5.699102783e+02,-3.168618423e-04
5.701352539e+02,-2.621518797e-04
5.703602295e+02,9.346284060e-05
5.705852661e+02,5.311425193e-04
5.708102417e+02,-1.438415959e-03
5.710352783e+02,4.217225942e-04
5.712603149e+02,1.543276710e-03
5.714854126e+02,-9.733813349e-04
5.717104492e+02,-1.527319691e-04
5.719355469e+02,5.311425193e-04
5.721605835e+02,-1.192221185e-03
5.723856812e+02,-9.460263536e-04
5.726108398e+02,5.311425193e-04
5.728359375e+02,-4.262817383e-04
5.730610962e+02,6.679174257e-04
5.732861938e+02,-1.465770998e-03
5.735113525e+02,-5.630566739e-04
5.737365723e+02,1.208178219e-04
5.739617310e+02,4.764325568e-04
5.741869507e+02,-6.451215595e-04
5.744121094e+02,-3.442168236e-04
5.746373291e+02,9.346284060e-05
5.748625488e+02,-7.066702528e-05
5.750878296e+02,6.952723488e-04
5.753130493e+02,9.961770847e-04
5.755383301e+02,-6.998315221e-04
5.757636108e+02,6.952723488e-04
5.759888916e+02,1.023532124e-03
5.762141724e+02,1.351791900e-03
5.764395142e+02,-1.274286071e-03
5.766648560e+02,-7.545414846e-04
5.768901978e+02,-1.438415959e-03
5.771155396e+02,4.490775755e-04
5.773408813e+02,1.139790766e-05
5.775662231e+02,9.414671804e-04
5.777916260e+02,-5.083467113e-04
5.780170288e+02,8.320472552e-04
5.782424316e+02,-5.904115969e-04
5.784678345e+02,1.461211825e-03
5.786932983e+02,-2.074419172e-04
5.789187012e+02,-4.331205128e-05
5.791441650e+02,4.490775755e-04
5.793696289e+02,5.037875380e-04
5.795950928e+02,-1.739320694e-03
5.798206177e+02,1.297081937e-03
5.800460815e+02,-1.301641110e-03
5.802716064e+02,2.028827585e-04
5.804971313e+02,-4.809917009e-04
5.807226562e+02,3.123026690e-04
5.809482422e+02,1.297081937e-03
5.811737671e+02,-2.074419172e-04
5.813993530e+02,2.028827585e-04
5.816249390e+02,-7.066702528e-05
5.818505249e+02,-6.998315221e-04
5.820761108e+02,1.433856785e-03
5.823017578e+02,-1.055446221e-03
5.825274048e+02,-1.110156183e-03
5.827530518e+02,1.755277772e-04
5.829786987e+02,-9.802200657e-05
5.832043457e+02,3.396576503e-04
5.834300537e+02,1.078242087e-03
5.836557007e+02,1.652696636e-03
5.838814087e+02,1.898891409e-03
5.841071167e+02,-1.411061035e-03
5.843328247e+02,-7.271865034e-04
5.845585938e+02,5.037875380e-04
5.847843018e+02,-5.630566739e-04
5.850100708e+02,3.123026690e-04
5.852358398e+02,-3.989267861e-04
5.854616699e+02,-5.904115969e-04
5.856874390e+02,1.023532124e-03
5.859132690e+02,-6.451215595e-04
5.861390381e+02,9.688221617e-04
5.863648682e+02,-2.895068610e-04
5.865906982e+02,-9.802200657e-05
5.868165894e+02,-1.000736258e-03
5.870424194e+02,1.515921787e-03
5.872683105e+02,1.515921787e-03
5.874942017e+02,1.433856785e-03
5.877200928e+02,-1.800869504e-04
5.879459839e+02,-4.331205128e-05
5.881719360e+02,-5.083467113e-04
5.883978882e+02,1.461211825e-03
5.886238403e+02,-1.137511223e-03
5.888497925e+02,9.414671804e-04
5.890757446e+02,-1.301641110e-03
5.893016968e+02,-1.301641110e-03
5.895277100e+02,-1.527319691e-04
5.897537231e+02,-1.629900769e-03
5.899797363e+02,8.320472552e-04
5.902057495e+02,1.625341596e-03
5.904317627e+02,-2.347968984e-04
5.906578369e+02,-4.809917009e-04
5.908839111e+02,-6.177665782e-04
5.911099854e+02,-8.913163911e-04
5.913360596e+02,2.849476878e-04
5.915621338e+02,9.688221617e-04
5.917882690e+02,1.755277772e-04
5.920144043e+02,1.187662012e-03
5.922405396e+02,-2.341130283e-03
5.924666748e+02,2.063021297e-03
5.926928101e+02,8.867572178e-04
5.929189453e+02,7.773372927e-04
5.931451416e+02,-1.595707181e-05
5.933713379e+02,9.346284060e-05
5.935975342e+02,1.481727959e-04
5.938237305e+02,-7.066702528e-05
5.940499878e+02,1.139790766e-05
5.942761841e+02,3.875288530e-05
5.945024414e+02,-1.328996033e-03
5.947286987e+02,1.755277772e-04
5.949549561e+02,-8.639614098e-04
5.951812744e+02,1.139790766e-05
5.954075317e+02,1.187662012e-03
5.956338501e+02,1.351791900e-03
5.958601685e+02,1.078242087e-03
5.960864868e+02,6.132074632e-04
5.963128662e+02,9.688221617e-04
5.965391846e+02,8.046922740e-04
5.967655640e+02,4.490775755e-04
5.969919434e+02,2.172441222e-03
5.972183228e+02,-2.621518797e-04
5.974447021e+02,3.211930394e-03
5.976711426e+02,-1.219576108e-03
5.978975220e+02,-2.122290432e-03
5.981239624e+02,-1.192221185e-03
5.983504028e+02,8.320472552e-04
5.985768433e+02,-2.074419172e-04
5.988033447e+02,1.481727959e-04
5.990297852e+02,1.160306972e-03
5.992562866e+02,1.481727959e-04
5.994827881e+02,-5.083467113e-04
5.997092896e+02,1.351791900e-03
5.999357910e+02,-7.066702528e-05
6.001623535e+02,3.123026690e-04
6.003889160e+02,5.311425193e-04
6.006154785e+02,1.297081937e-03
6.008420410e+02,-1.110156183e-03
6.010686035e+02,1.953601371e-03
6.012951660e+02,2.849476878e-04
6.015217896e+02,9.688221617e-04
6.017484131e+02,6.610786659e-05
6.019750366e+02,3.875288530e-05
6.022016602e+02,-1.000736258e-03
6.024283447e+02,7.773372927e-04
6.026549683e+02,1.652696636e-03
6.028816528e+02,-2.074419172e-04
6.031083374e+02,1.734761521e-03
6.033350220e+02,-5.083467113e-04
6.035617065e+02,-1.110156183e-03
6.037884521e+02,-8.639614098e-04
6.040151978e+02,5.584975006e-04
6.042418823e+02,-3.715718049e-04
6.044686890e+02,2.849476878e-04
6.046954346e+02,1.926246448e-03
6.049221802e+02,-1.958160661e-03
6.051489868e+02,6.679174257e-04
6.053757935e+02,3.123026690e-04
6.056026001e+02,1.755277772e-04
6.058294067e+02,-3.168618423e-04
6.060562134e+02,7.773372927e-04
6.062830811e+02,-2.074419172e-04
6.065099487e+02,-1.253769879e-04
6.067368164e+02,6.952723488e-04
6.069636841e+02,-1.411061035e-03
6.071905518e+02,-3.989267861e-04
6.074174194e+02,8.046922740e-04
6.076443481e+02,-9.802200657e-05
6.078712769e+02,8.594022365e-04
6.080982056e+02,-1.301641110e-03
6.083251343e+02,-1.595707181e-05
6.085521240e+02,-7.545414846e-04
6.087790527e+02,1.139790766e-05
6.090060425e+02,-7.271865034e-04
6.092330322e+02,9.141121991e-04
6.094600220e+02,-8.366064285e-04
6.096870728e+02,3.670126316e-04
6.099140625e+02,-5.083467113e-04
6.101411133e+02,-2.347968984e-04
6.103681641e+02,2.028827585e-04
6.105952148e+02,2.008311450e-03
6.108222656e+02,-5.357016926e-04
6.110493774e+02,3.123026690e-04
6.112764282e+02,-1.164866146e-03
6.115035400e+02,-8.366064285e-04
6.117306519e+02,8.320472552e-04
6.119577637e+02,-7.066702528e-05
6.121849365e+02,1.515921787e-03
6.124120483e+02,1.789471484e-03
6.126392212e+02,1.481727959e-04
6.128663940e+02,-3.168618423e-04
6.130935669e+02,8.320472552e-04
6.133207397e+02,2.035666257e-03
6.135479736e+02,-6.177665782e-04
6.137752075e+02,1.132952049e-03
6.140023804e+02,2.302377397e-04
6.142296143e+02,1.269726898e-03
6.144569092e+02,-8.639614098e-04
6.146841431e+02,-1.527319691e-04
6.149114380e+02,8.867572178e-04
6.151386719e+02,1.980956411e-03
6.153659668e+02,-1.253769879e-04
6.155933228e+02,5.584975006e-04
6.158206177e+02,-2.895068610e-04
6.160479126e+02,6.610786659e-05
6.162752686e+02,-4.331205128e-05
6.165026245e+02,3.075155430e-03
6.167299805e+02,1.215016935e-03
6.169573364e+02,-1.595707181e-05
6.171847534e+02,5.311425193e-04
6.174121094e+02,1.351791900e-03
6.176395264e+02,9.346284060e-05
6.178669434e+02,-2.122290432e-03
6.180943604e+02,2.849476878e-04
6.183218384e+02,6.952723488e-04
6.185492554e+02,1.433856785e-03
6.187767334e+02,1.078242087e-03
6.190042114e+02,3.123026690e-04
6.192316895e+02,6.610786659e-05
6.194591675e+02,3.875288530e-05
6.196866455e+02,1.351791900e-03
6.199141846e+02,1.050887047e-03
6.201417236e+02,-4.262817383e-04
6.203692627e+02,-2.286420204e-03
6.205968018e+02,-8.639614098e-04
6.208243408e+02,-2.074419172e-04
6.210519409e+02,9.688221617e-04
6.212795410e+02,1.379146823e-03
6.215070801e+02,1.789471484e-03
6.217347412e+02,-2.067580586e-03
6.219623413e+02,-1.192221185e-03
6.221899414e+02,8.867572178e-04
6.224176025e+02,1.543276710e-03
6.226452637e+02,-1.082801260e-03
6.228729248e+02,-6.451215595e-04
6.231005859e+02,9.346284060e-05
6.233282471e+02,1.187662012e-03
6.235559692e+02,1.215016935e-03
6.237836304e+02,3.396576503e-04
6.240113525e+02,6.610786659e-05
6.242390747e+02,-4.809917009e-04
6.244668579e+02,-1.800869504e-04
6.246945801e+02,1.652696636e-03
6.249223633e+02,1.105597010e-03
6.251500854e+02,1.461211825e-03
6.253778687e+02,-1.821385697e-03
6.256057129e+02,6.679174257e-04
6.258334961e+02,1.570631750e-03
6.260612793e+02,-4.809917009e-04
6.262891235e+02,-2.074419172e-04
6.265169678e+02,1.926246448e-03
6.267448120e+02,9.961770847e-04
6.269726562e+02,2.528056037e-03
6.272005615e+02,-1.253769879e-04
6.274284058e+02,-8.366064285e-04
6.276563110e+02,5.858524819e-04
6.278842163e+02,1.789471484e-03
6.281121216e+02,2.302377397e-04
6.283400879e+02,2.028827585e-04
6.285679932e+02,-4.536367196e-04
6.287959595e+02,1.139790766e-05
6.290239258e+02,-1.192221185e-03
6.292518921e+02,3.670126316e-04
6.294798584e+02,1.160306972e-03
6.297078247e+02,-4.809917009e-04
6.299358521e+02,3.875288530e-05
6.301638794e+02,-9.186713723e-04
6.303919067e+02,1.023532124e-03
6.306199341e+02,-1.253769879e-04
6.308479614e+02,-1.602545846e-03
6.310760498e+02,-5.904115969e-04
6.313040771e+02,-9.802200657e-05
6.315321655e+02,-1.137511223e-03
6.317602539e+02,1.461211825e-03
6.319883423e+02,-1.192221185e-03
6.322164917e+02,1.132952049e-03
6.324445801e+02,1.433856785e-03
6.326727295e+02,2.145086182e-03
6.329008789e+02,-4.331205128e-05
6.331290283e+02,7.773372927e-04
6.333571777e+02,-1.547835884e-03
6.335853882e+02,2.575927065e-04
6.338135376e+02,-5.904115969e-04
6.340417480e+02,6.132074632e-04
6.342699585e+02,-1.527319691e-04
6.344981689e+02,8.614979452e-04
6.347264404e+02,1.213303418e-03
6.349546509e+02,9.291993047e-05
6.351829224e+02,3.926296777e-04
6.354111938e+02,3.374686930e-04
6.356394653e+02,3.627397236e-04
6.358677368e+02,5.291077541e-04
6.360960693e+02,4.776223504e-04
6.363243408e+02,1.064153505e-03
6.365526733e+02,3.422572045e-04
6.367810059e+02,6.684266846e-04
6.370093384e+02,-7.576875505e-04
6.372376709e+02,1.995566301e-03
6.374660645e+02,-4.376831203e-05
6.376944580e+02,1.734298887e-03
6.379227905e+02,-1.057899208e-03
6.381511841e+02,1.145015587e-03
6.383796387e+02,-5.109880585e-04
6.386080322e+02,-5.619890289e-04
6.388364868e+02,-9.784381109e-05
6.390648804e+02,1.370621147e-03
6.392933350e+02,1.764100598e-04
6.395217896e+02,6.403755979e-04
6.397503052e+02,-1.364553231e-03
6.399787598e+02,1.721795765e-03
6.402072754e+02,2.847823198e-04
6.404357300e+02,1.474195160e-04
6.406642456e+02,1.032831613e-03
6.408928223e+02,1.472096192e-04
6.411213379e+02,2.028679883e-04
6.413498535e+02,-1.340678427e-03
6.415784302e+02,2.565589093e-04
6.418070068e+02,-9.785797738e-05
6.420355835e+02,-1.402406720e-03
6.422641602e+02,2.540604910e-04
6.424927979e+02,1.161125489e-03
6.427213745e+02,4.495523754e-04
6.429500122e+02,-1.334873727e-03
6.431786499e+02,2.300835913e-03
6.434072876e+02,-5.520569975e-04
6.436359253e+02,2.258930355e-03
6.438646240e+02,-1.588954707e-03
6.440932617e+02,-5.623512552e-04
6.443219604e+02,-1.210293267e-03
6.445506592e+02,-1.307207567e-04
6.447793579e+02,1.448742812e-03
6.450081177e+02,1.478478312e-03
6.452368164e+02,-4.458808326e-05
6.454655762e+02,6.742501137e-05
6.456943359e+02,-1.049345476e-03
6.459230957e+02,4.545652482e-04
6.461518555e+02,1.801675826e-04
6.463806152e+02,-1.005357917e-04
6.466094360e+02,-5.773267476e-04
6.468382568e+02,9.022615850e-04
6.470670166e+02,-2.944176376e-04
6.472958984e+02,2.930264745e-04
6.475247192e+02,9.079341544e-04
6.477535400e+02,4.341922177e-04
6.479824219e+02,-2.973855881e-04
6.482113037e+02,1.280873665e-03
6.484401855e+02,-1.753204851e-03
6.486690674e+02,9.291713359e-04
6.488979492e+02,-5.915114889e-04
6.491268921e+02,-1.309035579e-04
6.493557739e+02,-3.503023763e-04
6.495847168e+02,-6.670325529e-04
6.498136597e+02,-1.133649959e-03
6.500426025e+02,1.174128032e-03
6.502716064e+02,-8.284495561e-04
6.505005493e+02,-7.287689950e-04
6.507295532e+02,7.477246108e-04
6.509585571e+02,1.698783715e-03
6.511875610e+02,-2.881734108e-04
6.514165649e+02,-3.144058574e-04
6.516455688e+02,-3.431984223e-04
6.518746338e+02,2.281806519e-04
6.521036987e+02,9.425213793e-04
6.523327637e+02,-1.277645351e-03
6.525618286e+02,1.248184708e-03
6.527908936e+02,2.525630174e-03
6.530200195e+02,3.130767145e-04
6.532490845e+02,1.545316074e-03
6.534782104e+02,3.414053062e-04
6.537073364e+02,-1.714527607e-03
6.539364624e+02,-1.316706534e-03
6.541655884e+02,1.720830565e-03
6.543947754e+02,-9.736527136e-05
6.546239624e+02,1.701389207e-03
6.548530884e+02,-1.172784134e-03
6.550822754e+02,6.602080975e-05
6.553115234e+02,-1.435900922e-03
6.555407104e+02,-7.906594547e-04
6.557699585e+02,8.968197508e-04
6.559991455e+02,1.972289523e-03
6.562283936e+02,2.845956944e-03
6.564576416e+02,9.528757801e-05
6.566868896e+02,1.468176022e-03
6.569161987e+02,6.714069750e-04
6.571454468e+02,-1.557349606e-04
6.573747559e+02,6.790772313e-04
6.576040649e+02,-5.927077145e-04
6.578333740e+02,-2.104621963e-04
6.580626831e+02,1.582298079e-03
6.582920532e+02,8.637539577e-04
6.585213623e+02,-7.139919326e-04
6.587507324e+02,-5.101597053e-04
6.589801025e+02,6.738838856e-04
6.592094727e+02,-1.026064856e-03
6.594389038e+02,5.606121849e-04
6.596682739e+02,-1.478073886e-03
6.598977051e+02,9.350146138e-05
6.601271362e+02,2.308896510e-04
6.603565674e+02,-1.399173751e-03
6.605859985e+02,4.550192680e-04
6.608154297e+02,-5.341526121e-04
6.610449219e+02,-5.121842842e-04
6.612743530e+02,9.607492248e-04
6.615038452e+02,-1.266620966e-04
6.617333374e+02,-9.733201296e-05
6.619628296e+02,2.313975128e-04
6.621923828e+02,1.052568783e-03
6.624218750e+02,1.382511808e-03
6.626514282e+02,1.794731361e-03
6.628809814e+02,1.129040960e-03
6.631105347e+02,-3.458757710e-04
6.633400879e+02,2.041234256e-04
6.635696411e+02,2.955344040e-03
6.637992554e+02,1.203890715e-04
6.640288696e+02,-1.400912297e-03
6.642584839e+02,2.291763521e-04
6.644880981e+02,4.205528821e-04
6.647177124e+02,-1.803564373e-04
6.649473267e+02,1.848974731e-03
6.651770020e+02,1.020776457e-03
6.654066772e+02,1.114469022e-03
6.656363525e+02,-9.514591657e-04
6.658660278e+02,1.300967182e-03
6.660957031e+02,4.440452904e-04
6.663253784e+02,3.103439230e-04
6.665551147e+02,6.895743427e-04
6.667848511e+02,-5.037753144e-04
6.670145874e+02,-9.802200657e-05
6.672443237e+02,1.324436860e-03
6.674740601e+02,5.584975006e-04
6.677038574e+02,7.773372927e-04
6.679335938e+02,4.490775755e-04
6.681633911e+02,-2.313775243e-03
6.683931885e+02,4.217225942e-04
6.686229858e+02,3.123026690e-04
6.688527832e+02,3.670126316e-04
6.690826416e+02,7.773372927e-04
6.693125000e+02,1.023532124e-03
6.695422974e+02,6.952723488e-04
6.697721558e+02,3.293995280e-03
6.700020752e+02,-9.186713723e-04
6.702319336e+02,1.208178219e-04
6.704617920e+02,-1.055446221e-03
6.706917114e+02,1.208178219e-04
6.709216309e+02,1.351791900e-03
6.711515503e+02,2.575927065e-04
6.713814697e+02,-9.733813349e-04
6.716113892e+02,2.028827585e-04
6.718413696e+02,-1.253769879e-04
6.720713501e+02,2.302377397e-04
6.723013306e+02,-6.451215595e-04
6.725313110e+02,-1.301641110e-03
6.727612915e+02,2.849476878e-04
6.729912720e+02,7.499823114e-04
6.732213135e+02,-1.082801260e-03
6.734512939e+02,-1.602545846e-03
6.736813354e+02,-1.137511223e-03
6.739113770e+02,-3.715718049e-04
6.741414185e+02,1.050887047e-03
6.743715210e+02,1.187662012e-03
6.746015625e+02,-1.547835884e-03
6.748316650e+02,1.980956411e-03
6.750617676e+02,5.584975006e-04
6.752918701e+02,-1.876095659e-03
6.755219727e+02,7.773372927e-04
6.757521362e+02,-5.904115969e-04
6.759822388e+02,-1.493125921e-03
6.762124023e+02,3.670126316e-04
6.764425659e+02,9.346284060e-05
6.766727295e+02,4.490775755e-04
6.769028931e+02,5.311425193e-04
6.771330566e+02,1.734761521e-03
6.773632812e+02,-5.357016926e-04
6.775935059e+02,9.346284060e-05
6.778237305e+02,-2.347968984e-04
6.780539551e+02,-7.271865034e-04
6.782841797e+02,-9.802200657e-05
6.785144043e+02,-3.989267861e-04
6.787446899e+02,-1.000736258e-03
6.789749756e+02,-2.040225547e-03
6.792052002e+02,-1.411061035e-03
6.794354858e+02,-1.028091297e-03
6.796658325e+02,-7.271865034e-04
6.798961182e+02,2.028827585e-04
6.801264648e+02,-4.331205128e-05
6.803567505e+02,-8.913163911e-04
6.805870972e+02,-2.074419172e-04
6.808174438e+02,2.028827585e-04
6.810478516e+02,1.597986673e-03
6.812781982e+02,-5.630566739e-04
6.815086060e+02,-4.331205128e-05
6.817389526e+02,-4.809917009e-04
6.819693604e+02,4.217225942e-04
6.821997681e+02,1.269726898e-03
6.824301758e+02,3.943676129e-04
6.826606445e+02,5.584975006e-04
6.828910522e+02,-2.286420204e-03
6.831215210e+02,9.141121991e-04
6.833519897e+02,9.961770847e-04
6.835824585e+02,1.481727959e-04
6.838129272e+02,-6.724765408e-04
6.840434570e+02,-1.192221185e-03
6.842739258e+02,-1.684610732e-03
6.845044556e+02,9.688221617e-04
6.847349854e+02,1.461211825e-03
6.849655151e+02,-1.328996033e-03
6.851960449e+02,3.670126316e-04
6.854266357e+02,4.217225942e-04
6.856571655e+02,8.046922740e-04
6.858877563e+02,5.311425193e-04
6.861183472e+02,1.481727959e-04
6.863489380e+02,8.320472552e-04
6.865795288e+02,-2.074419172e-04
6.868101196e+02,-4.809917009e-04
6.870407715e+02,-4.331205128e-05
6.872714233e+02,3.670126316e-04
6.875020752e+02,-1.438415959e-03
6.877327271e+02,-2.074419172e-04
6.879633789e+02,-6.451215595e-04
6.881940308e+02,1.898891409e-03
6.884247437e+02,-9.802200657e-05
6.886553955e+02,7.499823114e-04
6.888861084e+02,1.160306972e-03
6.891168213e+02,2.575927065e-04
