voltage (V), photocurrent (A)
-12.800, -5.087522e-10
-12.800, -5.1098e-10
-12.800, -5.086258e-10
-12.800, -5.109965e-10
-12.800, -5.094881e-10
-12.800, -5.097239e-10
-12.800, -5.103451e-10
-12.700, -5.085492e-10
-12.700, -5.105046e-10
-12.700, -5.082913e-10
-12.700, -5.102496e-10
-12.700, -5.105315e-10
-12.700, -5.103989e-10
-12.700, -5.102475e-10
-12.700, -5.087742e-10
-12.700, -5.125693e-10
-12.700, -5.099426e-10
-12.600, -5.069831e-10
-12.600, -5.076807e-10
-12.600, -5.07882e-10
-12.600, -5.061536e-10
-12.600, -5.065657e-10
-12.600, -5.096566e-10
-12.600, -5.066628e-10
-12.600, -5.104411e-10
-12.600, -5.076973e-10
-12.600, -5.060449e-10
-12.500, -4.99816e-10
-12.500, -5.005042e-10
-12.500, -5.041631e-10
-12.500, -4.973284e-10
-12.500, -4.965659e-10
-12.500, -4.951439e-10
-12.500, -4.977225e-10
-12.500, -4.987469e-10
-12.500, -5.00376e-10
-12.500, -5.0014e-10
-12.400, -4.930523e-10
-12.400, -4.943376e-10
-12.400, -4.970203e-10
-12.400, -4.970703e-10
-12.400, -4.968257e-10
-12.400, -4.973514e-10
-12.400, -4.988599e-10
-12.400, -4.983507e-10
-12.400, -5.028407e-10
-12.400, -4.929983e-10
-12.300, -5.01661e-10
-12.300, -5.023282e-10
-12.300, -5.021341e-10
-12.300, -5.016241e-10
-12.300, -5.020694e-10
-12.300, -5.022701e-10
-12.300, -5.025599e-10
-12.300, -5.023834e-10
-12.300, -5.020811e-10
-12.300, -5.030747e-10
-12.200, -4.997782e-10
-12.200, -5.016834e-10
-12.200, -5.028982e-10
-12.200, -5.032844e-10
-12.200, -5.029813e-10
-12.200, -5.031848e-10
-12.200, -5.023412e-10
-12.200, -5.041592e-10
-12.200, -5.027184e-10
-12.200, -5.027315e-10
-12.100, -4.980723e-10
-12.100, -4.987518e-10
-12.100, -4.978199e-10
-12.100, -4.976314e-10
-12.100, -4.9822e-10
-12.100, -4.988229e-10
-12.100, -4.979258e-10
-12.100, -4.980606e-10
-12.100, -4.984887e-10
-12.100, -4.985179e-10
-12.000, -4.969209e-10
-12.000, -4.96679e-10
-12.000, -4.967406e-10
-12.000, -4.962354e-10
-12.000, -4.961574e-10
-12.000, -4.964323e-10
-12.000, -4.971565e-10
-12.000, -4.970173e-10
-12.000, -4.962268e-10
-12.000, -4.968272e-10
-11.900, -5.16028e-10
-11.900, -5.154681e-10
-11.900, -5.156989e-10
-11.900, -5.168467e-10
-11.900, -5.169251e-10
-11.900, -5.167396e-10
-11.900, -5.173063e-10
-11.900, -5.174386e-10
-11.900, -5.168457e-10
-11.900, -5.170682e-10
-11.800, -5.162026e-10
-11.800, -5.168558e-10
-11.800, -5.159797e-10
-11.800, -5.163663e-10
-11.800, -5.167783e-10
-11.800, -5.165127e-10
-11.800, -5.162057e-10
-11.800, -5.168556e-10
-11.800, -5.173182e-10
-11.800, -5.16945e-10
-11.700, -5.140076e-10
-11.700, -5.145745e-10
-11.700, -5.142934e-10
-11.700, -5.138189e-10
-11.700, -5.147739e-10
-11.700, -5.145782e-10
-11.700, -5.142444e-10
-11.700, -5.148876e-10
-11.700, -5.151493e-10
-11.700, -5.143737e-10
-11.600, -5.021376e-10
-11.600, -5.024123e-10
-11.600, -5.038841e-10
-11.600, -5.037538e-10
-11.600, -5.02917e-10
-11.600, -5.033812e-10
-11.600, -5.038354e-10
-11.600, -5.021015e-10
-11.600, -5.02578e-10
-11.600, -5.02301e-10
-11.500, -5.009899e-10
-11.500, -5.008274e-10
-11.500, -5.013189e-10
-11.500, -5.016126e-10
-11.500, -5.007258e-10
-11.500, -5.017282e-10
-11.500, -5.020648e-10
-11.500, -5.024017e-10
-11.500, -5.013417e-10
-11.500, -5.026651e-10
-11.400, -4.962205e-10
