voltage (V), photocurrent (A)
-9.670, -4.908353e-10
-9.670, -4.932682e-10
-9.670, -4.951658e-10
-9.670, -4.944259e-10
-9.670, -4.961063e-10
-9.670, -4.88513e-10
-9.670, -4.901965e-10
-9.660, -4.953572e-10
-9.660, -4.964533e-10
-9.660, -4.962288e-10
-9.660, -4.966882e-10
-9.660, -4.965637e-10
-9.660, -4.961492e-10
-9.660, -4.945636e-10
-9.660, -4.958696e-10
-9.660, -4.960671e-10
-9.660, -4.962398e-10
-9.650, -4.958182e-10
-9.650, -4.960922e-10
-9.650, -4.957381e-10
-9.650, -4.966453e-10
-9.650, -4.955694e-10
-9.650, -4.959465e-10
-9.650, -4.962537e-10
-9.650, -4.960781e-10
-9.650, -4.955706e-10
-9.650, -4.960953e-10
-9.640, -4.862918e-10
-9.640, -4.852164e-10
-9.640, -4.843232e-10
-9.640, -4.84066e-10
-9.640, -4.845659e-10
-9.640, -4.846809e-10
-9.640, -4.850338e-10
-9.640, -4.843645e-10
-9.640, -4.844791e-10
-9.640, -4.854513e-10
-9.630, -4.877937e-10
-9.630, -4.876852e-10
-9.630, -4.863108e-10
-9.630, -4.866997e-10
-9.630, -4.85436e-10
-9.630, -4.853388e-10
-9.630, -4.87935e-10
-9.630, -4.865885e-10
-9.630, -4.864916e-10
-9.630, -4.872479e-10
-9.620, -4.871515e-10
-9.620, -4.871055e-10
-9.620, -4.881155e-10
-9.620, -4.872869e-10
-9.620, -4.870813e-10
-9.620, -4.872799e-10
-9.620, -4.836002e-10
-9.620, -4.867773e-10
-9.620, -4.857852e-10
-9.620, -4.876151e-10
-9.610, -4.858904e-10
-9.610, -4.844458e-10
-9.610, -4.840717e-10
-9.610, -4.835288e-10
-9.610, -4.808315e-10
-9.610, -4.794359e-10
-9.610, -4.826922e-10
-9.610, -4.834607e-10
-9.610, -4.839502e-10
-9.610, -4.800419e-10
-9.600, -4.825659e-10
-9.600, -4.844408e-10
-9.600, -4.846525e-10
-9.600, -4.844407e-10
-9.600, -4.855017e-10
-9.600, -4.84799e-10
-9.600, -4.831077e-10
-9.600, -4.834748e-10
-9.600, -4.852334e-10
-9.600, -4.831657e-10
-9.590, -4.885752e-10
-9.590, -4.886662e-10
-9.590, -4.880633e-10
-9.590, -4.872908e-10
-9.590, -4.869054e-10
-9.590, -4.868828e-10
-9.590, -4.869488e-10
-9.590, -4.872268e-10
-9.590, -4.861241e-10
-9.590, -4.862699e-10
-9.580, -4.860893e-10
-9.580, -4.867124e-10
-9.580, -4.859517e-10
-9.580, -4.850168e-10
-9.580, -4.85751e-10
-9.580, -4.867018e-10
-9.580, -4.865673e-10
-9.580, -4.867093e-10
-9.580, -4.856285e-10
-9.580, -4.855433e-10
-9.570, -4.856819e-10
-9.570, -4.854681e-10
-9.570, -4.855383e-10
-9.570, -4.865731e-10
-9.570, -4.865274e-10
-9.570, -4.862528e-10
-9.570, -4.868145e-10
-9.570, -4.865415e-10
-9.570, -4.868456e-10
-9.570, -4.864513e-10
-9.560, -4.870905e-10
-9.560, -4.876118e-10
-9.560, -4.878054e-10
-9.560, -4.889454e-10
-9.560, -4.875689e-10
-9.560, -4.873811e-10
-9.560, -4.878579e-10
-9.560, -4.864765e-10
-9.560, -4.876947e-10
-9.560, -4.85966e-10
-9.550, -4.879419e-10
-9.550, -4.881648e-10
-9.550, -4.882842e-10
-9.550, -4.867061e-10
-9.550, -4.867787e-10
-9.550, -4.87244e-10
-9.550, -4.868647e-10
-9.550, -4.868958e-10
-9.550, -4.870802e-10
-9.550, -4.876834e-10
-9.540, -4.874995e-10
-9.540, -4.876712e-10
-9.540, -4.864331e-10
-9.540, -4.861272e-10
-9.540, -4.853467e-10
-9.540, -4.859607e-10
-9.540, -4.854413e-10
-9.540, -4.858933e-10
-9.540, -4.85944e-10
-9.540, -4.863769e-10
-9.530, -4.989463e-10
-9.530, -4.964163e-10
-9.530, -4.964112e-10
-9.530, -4.98158e-10
-9.530, -4.979491e-10
-9.530, -4.976691e-10
-9.530, -4.983526e-10
-9.530, -4.975448e-10
-9.530, -4.963642e-10
-9.530, -4.983512e-10
-9.520, -4.93844e-10
-9.520, -4.955806e-10
-9.520, -4.950642e-10
-9.520, -4.962858e-10
-9.520, -4.971243e-10
-9.520, -4.958756e-10
-9.520, -4.953569e-10
-9.520, -4.970993e-10
-9.520, -4.953406e-10
-9.520, -4.970192e-10
-9.510, -4.969539e-10
-9.510, -4.963631e-10
-9.510, -4.959591e-10
-9.510, -4.954982e-10
-9.510, -4.952775e-10
-9.510, -4.969276e-10
-9.510, -4.965676e-10
-9.510, -4.965877e-10
