voltage (V), photocurrent (A)
-9.700, -2.220099e-09
-9.700, -2.21857e-09
-9.700, -2.220535e-09
-9.700, -2.224654e-09
-9.690, -2.218158e-09
-9.690, -2.221351e-09
-9.690, -2.214755e-09
-9.690, -2.215004e-09
-9.690, -2.212007e-09
-9.690, -2.215429e-09
-9.690, -2.216091e-09
-9.690, -2.215843e-09
-9.690, -2.21822e-09
-9.690, -2.218231e-09
-9.680, -2.21634e-09
-9.680, -2.21498e-09
-9.680, -2.214396e-09
-9.680, -2.216581e-09
-9.680, -2.217375e-09
-9.680, -2.222919e-09
-9.680, -2.223881e-09
-9.680, -2.220313e-09
-9.680, -2.223784e-09
-9.680, -2.218937e-09
-9.670, -2.219996e-09
-9.670, -2.220934e-09
-9.670, -2.221409e-09
-9.670, -2.219109e-09
-9.670, -2.217548e-09
-9.670, -2.21776e-09
-9.670, -2.222354e-09
-9.670, -2.216417e-09
-9.670, -2.221761e-09
-9.670, -2.215777e-09
-9.660, -2.22496e-09
-9.660, -2.226163e-09
-9.660, -2.223402e-09
-9.660, -2.225417e-09
-9.660, -2.218062e-09
-9.660, -2.21884e-09
-9.660, -2.224473e-09
-9.660, -2.218837e-09
-9.660, -2.21887e-09
-9.660, -2.225491e-09
-9.650, -2.218144e-09
-9.650, -2.225323e-09
-9.650, -2.222257e-09
-9.650, -2.221131e-09
-9.650, -2.226684e-09
-9.650, -2.228722e-09
-9.650, -2.224865e-09
-9.650, -2.227323e-09
-9.650, -2.22438e-09
-9.650, -2.225989e-09
-9.640, -2.224362e-09
-9.640, -2.21722e-09
-9.640, -2.215481e-09
-9.640, -2.19373e-09
-9.640, -2.168695e-09
-9.640, -2.161945e-09
-9.640, -2.168608e-09
-9.640, -2.166161e-09
-9.640, -2.181471e-09
-9.640, -2.229166e-09
-9.630, -2.195481e-09
-9.630, -2.197974e-09
-9.630, -2.208295e-09
-9.630, -2.208691e-09
-9.630, -2.197173e-09
-9.630, -2.219689e-09
-9.630, -2.215298e-09
-9.630, -2.209666e-09
-9.630, -2.228514e-09
-9.630, -2.229141e-09
-9.620, -2.203277e-09
-9.620, -2.207056e-09
-9.620, -2.206075e-09
-9.620, -2.20357e-09
-9.620, -2.207421e-09
-9.620, -2.207282e-09
-9.620, -2.207225e-09
-9.620, -2.209925e-09
-9.620, -2.210831e-09
-9.620, -2.20884e-09
-9.610, -2.187115e-09
-9.610, -2.182246e-09
-9.610, -2.177777e-09
-9.610, -2.178308e-09
-9.610, -2.181165e-09
-9.610, -2.197482e-09
-9.610, -2.200917e-09
-9.610, -2.204714e-09
-9.610, -2.193908e-09
-9.610, -2.213638e-09
-9.600, -2.219147e-09
-9.600, -2.220676e-09
-9.600, -2.224316e-09
-9.600, -2.22666e-09
-9.600, -2.216362e-09
-9.600, -2.21668e-09
-9.600, -2.208545e-09
-9.600, -2.222196e-09
-9.600, -2.225483e-09
-9.600, -2.224852e-09
-9.590, -2.215528e-09
-9.590, -2.214549e-09
-9.590, -2.217755e-09
-9.590, -2.215221e-09
-9.590, -2.217394e-09
-9.590, -2.211359e-09
-9.590, -2.215214e-09
-9.590, -2.203145e-09
-9.590, -2.211541e-09
-9.590, -2.209091e-09
-9.580, -2.206811e-09
-9.580, -2.203162e-09
-9.580, -2.205441e-09
-9.580, -2.204154e-09
-9.580, -2.202596e-09
-9.580, -2.19879e-09
-9.580, -2.203496e-09
-9.580, -2.207865e-09
-9.580, -2.199771e-09
-9.580, -2.213207e-09
-9.570, -2.183806e-09
-9.570, -2.179886e-09
-9.570, -2.181866e-09
-9.570, -2.178943e-09
-9.570, -2.180498e-09
-9.570, -2.181077e-09
-9.570, -2.182777e-09
-9.570, -2.17779e-09
-9.570, -2.178896e-09
-9.570, -2.180709e-09
-9.560, -2.174568e-09
-9.560, -2.180361e-09
-9.560, -2.177707e-09
-9.560, -2.180711e-09
-9.560, -2.175612e-09
-9.560, -2.179207e-09
-9.560, -2.180124e-09
-9.560, -2.178867e-09
-9.560, -2.178244e-09
-9.560, -2.183014e-09
-9.550, -2.179369e-09
-9.550, -2.180685e-09
-9.550, -2.176421e-09
-9.550, -2.180208e-09
-9.550, -2.180582e-09
-9.550, -2.179134e-09
-9.550, -2.181767e-09
-9.550, -2.183263e-09
-9.550, -2.1737e-09
-9.550, -2.177488e-09
-9.540, -2.182094e-09
-9.540, -2.180647e-09
-9.540, -2.181958e-09
-9.540, -2.183891e-09
-9.540, -2.182741e-09
-9.540, -2.183864e-09
-9.540, -2.184344e-09
-9.540, -2.183205e-09
-9.540, -2.182256e-09
-9.540, -2.182862e-09
-9.530, -2.188398e-09
-9.530, -2.192671e-09
-9.530, -2.190745e-09
-9.530, -2.188043e-09
-9.530, -2.192419e-09
-9.530, -2.190558e-09
-9.530, -2.188641e-09
-9.530, -2.192885e-09
-9.530, -2.190284e-09
-9.530, -2.187553e-09
-9.520, -2.185599e-09
-9.520, -2.187138e-09
-9.520, -2.18691e-09
-9.520, -2.185919e-09
-9.520, -2.186289e-09
-9.520, -2.185929e-09
-9.520, -2.185778e-09
-9.520, -2.18636e-09
-9.520, -2.186493e-09
-9.520, -2.182295e-09
-9.510, -2.195959e-09
-9.510, -2.197122e-09
-9.510, -2.193322e-09
-9.510, -2.186711e-09
-9.510, -2.18461e-09
-9.510, -2.185877e-09
-9.510, -2.178543e-09
-9.510, -2.19065e-09
-9.510, -2.193745e-09
-9.510, -2.19149e-09
-9.500, -2.193117e-09
-9.500, -2.191983e-09
-9.500, -2.190747e-09
-9.500, -2.188718e-09
-9.500, -2.184626e-09
-9.500, -2.180428e-09
-9.500, -2.178122e-09
-9.500, -2.175139e-09
-9.500, -2.172399e-09
-9.500, -2.17942e-09
-9.490, -2.176745e-09
-9.490, -2.165695e-09
-9.490, -2.175603e-09
-9.490, -2.175576e-09
-9.490, -2.187137e-09
-9.490, -2.191008e-09
-9.490, -2.183172e-09
-9.490, -2.184361e-09
-9.490, -2.184401e-09
-9.490, -2.176695e-09
-9.480, -2.186004e-09
-9.480, -2.183604e-09
-9.480, -2.181599e-09
-9.480, -2.181822e-09
-9.480, -2.168558e-09
-9.480, -2.168175e-09
-9.480, -2.177931e-09
-9.480, -2.173404e-09
-9.480, -2.168702e-09
-9.480, -2.18223e-09
-9.470, -2.196725e-09
-9.470, -2.192303e-09
-9.470, -2.198271e-09
-9.470, -2.198198e-09
-9.470, -2.195473e-09
-9.470, -2.199318e-09
-9.470, -2.196906e-09
-9.470, -2.197696e-09
-9.470, -2.199504e-09
-9.470, -2.191579e-09
-9.460, -2.18525e-09
-9.460, -2.190076e-09
-9.460, -2.185591e-09
-9.460, -2.182708e-09
-9.460, -2.184193e-09
-9.460, -2.182891e-09
-9.460, -2.182168e-09
-9.460, -2.184317e-09
-9.460, -2.186592e-09
-9.460, -2.184234e-09
-9.450, -2.230461e-09
-9.450, -2.22837e-09
-9.450, -2.237134e-09
-9.450, -2.225594e-09
-9.450, -2.225708e-09
-9.450, -2.249429e-09
-9.450, -2.258476e-09
-9.450, -2.256704e-09
-9.450, -2.258323e-09
-9.450, -2.260032e-09
-9.440, -2.243106e-09
-9.440, -2.244168e-09
-9.440, -2.246985e-09
-9.440, -2.244602e-09
-9.440, -2.244614e-09
-9.440, -2.243956e-09
-9.440, -2.246082e-09
-9.440, -2.244211e-09
-9.440, -2.241422e-09
-9.440, -2.241607e-09
-9.430, -2.240696e-09
-9.430, -2.230917e-09
-9.430, -2.240466e-09
-9.430, -2.244723e-09
-9.430, -2.242781e-09
-9.430, -2.239645e-09
-9.430, -2.240592e-09
-9.430, -2.243406e-09
-9.430, -2.239652e-09
-9.430, -2.244775e-09
-9.420, -2.244387e-09
-9.420, -2.238386e-09
-9.420, -2.245331e-09
-9.420, -2.248199e-09
-9.420, -2.246819e-09
-9.420, -2.24811e-09
-9.420, -2.249791e-09
-9.420, -2.246743e-09
-9.420, -2.245837e-09
-9.420, -2.246065e-09
-9.410, -2.241352e-09
-9.410, -2.229516e-09
-9.410, -2.236715e-09
-9.410, -2.24003e-09
-9.410, -2.229054e-09
-9.410, -2.238423e-09
-9.410, -2.234952e-09
-9.410, -2.232474e-09
-9.410, -2.23346e-09
-9.410, -2.223056e-09
-9.400, -2.228747e-09
-9.400, -2.240556e-09
-9.400, -2.22435e-09
-9.400, -2.233584e-09
-9.400, -2.237578e-09
-9.400, -2.22755e-09
-9.400, -2.23409e-09
-9.400, -2.245474e-09
-9.400, -2.247679e-09
-9.400, -2.239433e-09
-9.390, -2.231277e-09
-9.390, -2.225127e-09
-9.390, -2.231666e-09
-9.390, -2.216037e-09
-9.390, -2.229329e-09
-9.390, -2.227771e-09
-9.390, -2.217382e-09
-9.390, -2.220631e-09
-9.390, -2.221314e-09
-9.390, -2.214935e-09
-9.380, -2.231038e-09
-9.380, -2.226431e-09
-9.380, -2.227601e-09
-9.380, -2.232226e-09
-9.380, -2.227905e-09
-9.380, -2.23077e-09
-9.380, -2.226694e-09
-9.380, -2.230658e-09
-9.380, -2.239706e-09
-9.380, -2.238294e-09
-9.370, -2.221751e-09
-9.370, -2.221762e-09
-9.370, -2.221905e-09
-9.370, -2.214303e-09
-9.370, -2.219458e-09
-9.370, -2.215058e-09
-9.370, -2.214989e-09
-9.370, -2.213292e-09
-9.370, -2.219117e-09
-9.370, -2.220635e-09
-9.360, -2.218913e-09
-9.360, -2.212839e-09
-9.360, -2.221414e-09
-9.360, -2.220688e-09
-9.360, -2.220372e-09
-9.360, -2.220826e-09
-9.360, -2.210672e-09
-9.360, -2.215057e-09
-9.360, -2.220675e-09
-9.360, -2.203594e-09
-9.350, -2.242909e-09
-9.350, -2.237324e-09
-9.350, -2.228529e-09
-9.350, -2.213491e-09
-9.350, -2.214662e-09
-9.350, -2.16783e-09
-9.350, -2.172649e-09
-9.350, -2.175491e-09
-9.350, -2.162228e-09
-9.350, -2.186599e-09
-9.340, -2.162077e-09
-9.340, -2.162497e-09
-9.340, -2.166405e-09
-9.340, -2.16234e-09
-9.340, -2.166143e-09
-9.340, -2.16749e-09
-9.340, -2.164229e-09
-9.340, -2.166008e-09
-9.340, -2.167795e-09
-9.340, -2.16512e-09
-9.330, -2.173028e-09
-9.330, -2.167268e-09
-9.330, -2.167909e-09
-9.330, -2.174335e-09
-9.330, -2.167939e-09
-9.330, -2.173199e-09
-9.330, -2.174409e-09
-9.330, -2.168344e-09
-9.330, -2.166777e-09
-9.330, -2.1703e-09
-9.320, -2.172131e-09
-9.320, -2.174311e-09
-9.320, -2.173863e-09
-9.320, -2.178173e-09
-9.320, -2.171696e-09
-9.320, -2.174714e-09
-9.320, -2.174188e-09
-9.320, -2.172168e-09
-9.320, -2.180205e-09
-9.320, -2.175103e-09
-9.310, -2.171126e-09
-9.310, -2.176993e-09
-9.310, -2.176482e-09
-9.310, -2.174391e-09
-9.310, -2.177329e-09
-9.310, -2.176909e-09
-9.310, -2.176572e-09
-9.310, -2.17429e-09
-9.310, -2.174652e-09
-9.310, -2.174852e-09
-9.300, -2.176253e-09
-9.300, -2.173462e-09
-9.300, -2.175846e-09
-9.300, -2.176185e-09
-9.300, -2.171605e-09
-9.300, -2.174524e-09
-9.300, -2.174076e-09
-9.300, -2.170801e-09
-9.300, -2.168646e-09
-9.300, -2.170365e-09
-9.290, -2.148212e-09
-9.290, -2.154945e-09
-9.290, -2.150655e-09
-9.290, -2.154556e-09
-9.290, -2.154801e-09
-9.290, -2.153324e-09
-9.290, -2.157241e-09
-9.290, -2.167043e-09
-9.290, -2.164465e-09
-9.290, -2.159284e-09
-9.280, -2.159193e-09
-9.280, -2.161022e-09
-9.280, -2.151048e-09
-9.280, -2.146495e-09
-9.280, -2.148522e-09
-9.280, -2.168619e-09
-9.280, -2.164933e-09
-9.280, -2.168419e-09
-9.280, -2.172065e-09
-9.280, -2.170446e-09
-9.270, -2.161052e-09
-9.270, -2.158109e-09
-9.270, -2.161478e-09
-9.270, -2.163392e-09
-9.270, -2.160651e-09
-9.270, -2.165887e-09
-9.270, -2.16406e-09
-9.270, -2.162225e-09
-9.270, -2.163087e-09
-9.270, -2.164977e-09
-9.260, -2.16973e-09
-9.260, -2.172564e-09
-9.260, -2.168342e-09
-9.260, -2.16671e-09
-9.260, -2.173077e-09
-9.260, -2.169024e-09
-9.260, -2.170982e-09
-9.260, -2.164824e-09
-9.260, -2.170812e-09
-9.260, -2.17169e-09
-9.250, -2.169615e-09
-9.250, -2.164957e-09
-9.250, -2.172051e-09
-9.250, -2.165542e-09
-9.250, -2.165375e-09
-9.250, -2.170233e-09
-9.250, -2.171327e-09
-9.250, -2.165913e-09
-9.250, -2.168959e-09
-9.250, -2.171357e-09
-9.240, -2.211188e-09
-9.240, -2.232942e-09
-9.240, -2.218116e-09
-9.240, -2.130717e-09
-9.240, -2.20486e-09
-9.240, -2.272705e-09
-9.240, -2.274392e-09
-9.240, -2.276111e-09
-9.240, -2.301851e-09
-9.240, -2.298509e-09
-9.230, -2.304436e-09
-9.230, -2.294992e-09
-9.230, -2.29795e-09
-9.230, -2.298663e-09
-9.230, -2.285208e-09
-9.230, -2.286462e-09
-9.230, -2.288348e-09
-9.230, -2.28632e-09
-9.230, -2.295736e-09
-9.230, -2.300402e-09
-9.220, -2.305064e-09
-9.220, -2.307755e-09
-9.220, -2.308183e-09
-9.220, -2.296986e-09
-9.220, -2.289832e-09
-9.220, -2.299773e-09
-9.220, -2.299676e-09
-9.220, -2.298153e-09
-9.220, -2.304392e-09
-9.220, -2.305203e-09
-9.210, -2.296476e-09
-9.210, -2.297705e-09
-9.210, -2.294999e-09
-9.210, -2.294009e-09
-9.210, -2.298201e-09
-9.210, -2.296171e-09
-9.210, -2.293599e-09
-9.210, -2.2981e-09
-9.210, -2.29814e-09
-9.210, -2.296039e-09
-9.200, -2.289966e-09
-9.200, -2.284085e-09
-9.200, -2.287707e-09
-9.200, -2.289419e-09
-9.200, -2.285504e-09
-9.200, -2.28806e-09
-9.200, -2.290693e-09
-9.200, -2.285632e-09
-9.200, -2.288303e-09
-9.200, -2.291232e-09
-9.190, -2.296257e-09
-9.190, -2.292448e-09
-9.190, -2.290692e-09
-9.190, -2.293171e-09
-9.190, -2.293438e-09
-9.190, -2.291444e-09
-9.190, -2.293066e-09
-9.190, -2.2869e-09
-9.190, -2.280601e-09
-9.190, -2.292562e-09
-9.180, -2.293097e-09
-9.180, -2.292361e-09
-9.180, -2.285805e-09
-9.180, -2.29289e-09
-9.180, -2.293136e-09
-9.180, -2.285028e-09
-9.180, -2.297647e-09
-9.180, -2.294906e-09
-9.180, -2.2947e-09
-9.180, -2.299438e-09
-9.170, -2.297124e-09
-9.170, -2.299762e-09
-9.170, -2.298586e-09
-9.170, -2.297381e-09
-9.170, -2.300634e-09
-9.170, -2.298278e-09
-9.170, -2.294624e-09
-9.170, -2.29979e-09
-9.170, -2.298383e-09
-9.170, -2.295339e-09
-9.160, -2.288781e-09
-9.160, -2.291972e-09
-9.160, -2.291382e-09
-9.160, -2.300128e-09
-9.160, -2.320245e-09
-9.160, -2.318758e-09
-9.160, -2.311997e-09
-9.160, -2.317115e-09
-9.160, -2.317642e-09
-9.160, -2.302625e-09
-9.150, -2.309393e-09
-9.150, -2.305648e-09
-9.150, -2.309478e-09
-9.150, -2.316264e-09
-9.150, -2.315361e-09
-9.150, -2.311102e-09
-9.150, -2.312924e-09
-9.150, -2.305593e-09
-9.150, -2.309566e-09
-9.150, -2.301821e-09
-9.140, -2.302605e-09
-9.140, -2.305155e-09
